off	mom	dad	type
MR10J_04_29_023	UK	MR09A_0262	dad.only
MR10J_04_30_001	UK	UK	no.parent
MR10J_04_30_003	MR09A_0647	UK	mom.only
MR10J_04_30_005	MR09A_1069	UK	mom.only
MR10J_04_30_006	UK	MR09A_0492	dad.only
MR10J_04_30_011	UK	UK	no.parent
MR10J_04_30_016	UK	MR09A_0986	dad.only
MR10J_04_30_017	UK	MR09A_0431	dad.only
MR10J_04_30_018	MR09A_0067	UK	mom.only
MR10J_04_30_023	MR09A_0146	UK	mom.only
MR10J_04_30_024	MR09A_0985	UK	mom.only
MR10J_04_30_025	UK	MR09A_1246	dad.only
MR10J_05_01_002	MR09A_0067	UK	mom.only
MR10J_05_01_003	UK	MR09A_0123	dad.only
MR10J_05_01_007	MR09A_1139	UK	mom.only
MR10J_05_01_010	UK	UK	no.parent
MR10J_05_01_018	MR09A_0067	UK	mom.only
MR10J_05_01_019	UK	MR09A_0123	dad.only
MR10J_05_01_020	MR09A_0961	UK	mom.only
MR10J_05_01_025	UK	MR09A_1019	dad.only
MR10J_05_03_002	UK	MR09A_0612	dad.only
MR10J_05_03_003	UK	MR09A_0866	dad.only
MR10J_05_03_009	UK	MR09A_1030	dad.only
MR10J_05_03_018	UK	MR09A_0866	dad.only
MR10J_05_03_025	MR09A_0025	UK	mom.only
MR10J_05_03_028	UK	MR09A_1030	dad.only
MR10J_05_03_031	UK	UK	no.parent
MR10J_05_03_043	UK	MR09A_0866	dad.only
MR10J_05_03_045	UK	MR09A_0169	dad.only
MR10J_05_04_002	UK	MR09A_0070	dad.only
MR10J_05_04_007	MR09A_0200	UK	mom.only
MR10J_05_04_010	UK	MR09A_0280	dad.only
MR10J_05_04_016	MR09A_1139	UK	mom.only
MR10J_05_04_019	MR09A_0200	UK	mom.only
MR10J_05_05_007	UK	MR09A_0097	dad.only
MR10J_05_05_008	UK	MR09A_0866	dad.only
MR10J_05_05_009	UK	UK	no.parent
MR10J_05_05_011	UK	UK	no.parent
MR10J_05_05_012	UK	MR09A_1244	dad.only
MR10J_05_05_013	UK	MR09A_0866	dad.only
MR10J_05_05_014	MR09A_0733	UK	mom.only
MR10J_05_05_019	UK	UK	no.parent
MR10J_05_05_020	UK	MR09A_0612	dad.only
MR10J_05_05_024	MR09A_0239	UK	mom.only
MR10J_05_06_015	UK	MR09A_0963	dad.only
MR10J_05_06_016	UK	MR09A_0431	dad.only
MR10J_05_06_019	MR09A_0074	UK	mom.only
MR10J_05_06_025	MR09A_0465	UK	mom.only
MR10J_05_07_006	UK	MR09A_0123	dad.only
MR10J_05_07_010	UK	MR09A_1145	dad.only
MR10J_05_07_011	MR09A_1139	UK	mom.only
MR10J_05_07_012	UK	MR09A_1221	dad.only
MR10J_05_07_015	MR09A_0856	UK	mom.only
MR10J_05_07_017	MR09A_0012	UK	mom.only
MR10J_05_07_018	MR09A_0012	UK	mom.only
MR10J_05_07_024	MR09A_0049	UK	mom.only
MR10J_05_08_003	UK	MR09A_1244	dad.only
MR10J_05_08_011	UK	MR09A_0612	dad.only
MR10J_05_08_014	UK	MR09A_0097	dad.only
MR10J_05_08_017	UK	UK	no.parent
MR10J_05_08_018	UK	MR09A_1058	dad.only
MR10J_05_08_022	MR09A_1087	UK	mom.only
MR10J_05_08_023	UK	MR09A_0070	dad.only
MR10J_05_08_024	UK	MR09A_0578	dad.only
MR10J_05_10_004	UK	MR09A_0374	dad.only
MR10J_05_10_009	MR09A_0268	UK	mom.only
MR10J_05_10_011	MR09A_0774	UK	mom.only
MR10J_05_10_013	MR09A_1006	UK	mom.only
MR10J_05_10_017	UK	MR09A_0169	dad.only
MR10J_05_10_019	MR09A_0910	UK	mom.only
MR10J_05_10_020	UK	UK	no.parent
MR10J_05_10_022	MR09A_0066	UK	mom.only
MR10J_05_10_024	UK	UK	no.parent
MR10J_05_10_031	UK	MR09A_1325	dad.only
MR10J_05_10_035	MR09A_0945	UK	mom.only
MR10J_05_10_037	UK	MR09A_0123	dad.only
MR10J_05_10_040	MR09A_0430	UK	mom.only
MR10J_05_10_041	UK	MR09A_0798	dad.only
MR10J_05_10_043	UK	UK	no.parent
MR10J_05_10_047	UK	UK	no.parent
MR10J_05_11_002	UK	MR09A_0655	dad.only
MR10J_05_11_004	UK	UK	no.parent
MR10J_05_11_006	UK	MR09A_0169	dad.only
MR10J_05_11_011	UK	MR09A_1337	dad.only
MR10J_05_11_012	UK	UK	no.parent
MR10J_05_11_016	UK	MR09A_0022	dad.only
MR10J_05_11_020	UK	UK	no.parent
MR10J_05_11_024	MR09A_0342	UK	mom.only
MR10J_05_11_025	MR09A_0012	UK	mom.only
MR10J_05_12_003	UK	UK	no.parent
MR10J_05_12_005	UK	MR09A_0169	dad.only
MR10J_05_12_011	UK	UK	no.parent
MR10J_05_12_012	UK	UK	no.parent
MR10J_05_12_019	UK	UK	no.parent
MR10J_05_13_001	UK	MR09A_0986	dad.only
MR10J_05_13_004	UK	MR09A_0303	dad.only
MR10J_05_13_008	MR09A_0012	UK	mom.only
MR10J_05_13_010	UK	UK	no.parent
MR10J_05_13_011	MR09A_0856	UK	mom.only
MR10J_05_13_018	UK	UK	no.parent
MR10J_05_13_019	UK	UK	no.parent
MR10J_05_13_023	UK	MR09A_1244	dad.only
MR10J_05_14_001	UK	MR09A_0435	dad.only
MR10J_05_14_006	MR09A_0597	UK	mom.only
MR10J_05_14_009	UK	UK	no.parent
MR10J_05_14_012	MR09A_0342	UK	mom.only
MR10J_05_14_014	UK	MR09A_0271	dad.only
MR10J_05_14_017	UK	MR09A_0180	dad.only
MR10J_05_14_028	MR09A_0342	UK	mom.only
MR10J_05_14_030	UK	UK	no.parent
MR10J_05_15_001	UK	MR09A_0995	dad.only
MR10J_05_15_002	UK	UK	no.parent
MR10J_05_15_006	UK	MR09A_1150	dad.only
MR10J_05_17_001	UK	MR09A_0271	dad.only
MR10J_05_17_006	UK	MR09A_0588	dad.only
MR10J_05_17_008	UK	MR09A_0623	dad.only
MR10J_05_17_009	UK	MR09A_0612	dad.only
MR10J_05_17_011	UK	MR09A_0948	dad.only
MR10J_05_17_013	UK	MR09A_1061	dad.only
MR10J_05_17_014	UK	MR09A_0176	dad.only
MR10J_05_17_016	MR09A_0250	UK	mom.only
MR10J_05_17_017	UK	MR09A_0022	dad.only
MR10J_05_17_020	UK	MR09A_0271	dad.only
MR10J_05_17_024	UK	MR09A_0176	dad.only
MR10J_05_17_025	UK	MR09A_0918	dad.only
MR10J_05_17_032	UK	MR09A_0176	dad.only
MR10J_05_17_036	UK	MR09A_0271	dad.only
MR10J_05_17_040	UK	MR09A_0779	dad.only
MR10J_05_17_041	UK	MR09A_1150	dad.only
MR10J_05_17_044	UK	MR09A_0324	dad.only
MR10J_05_17_045	UK	MR09A_0623	dad.only
MR10J_05_17_046	UK	MR09A_0633	dad.only
MR10J_05_17_049	MR09A_0286	UK	mom.only
MR10J_05_18_001	MR09A_0305	UK	mom.only
MR10J_05_18_002	UK	MR09A_0271	dad.only
MR10J_05_18_009	UK	MR09A_0948	dad.only
MR10J_05_18_012	UK	MR09A_0022	dad.only
MR10J_05_18_014	UK	MR09A_0691	dad.only
MR10J_05_18_016	UK	MR09A_0433	dad.only
MR10J_05_18_017	UK	UK	no.parent
MR10J_05_18_018	UK	MR09A_0022	dad.only
MR10J_05_18_019	UK	MR09A_0578	dad.only
MR10J_05_18_021	MR09A_0250	UK	mom.only
MR10J_05_18_025	UK	MR09A_0022	dad.only
MR10J_05_19_007	MR09A_0597	UK	mom.only
MR10J_05_19_010	UK	MR09A_0885	dad.only
MR10J_05_19_013	UK	MR09A_0578	dad.only
MR10J_05_19_015	UK	MR09A_0885	dad.only
MR10J_05_19_016	MR09A_0197	UK	mom.only
MR10J_05_19_018	MR09A_0266	UK	mom.only
MR10J_05_19_021	UK	MR09A_0578	dad.only
MR10J_05_19_024	UK	MR09A_0578	dad.only
MR10J_05_20_002	MR09A_0427	UK	mom.only
MR10J_05_20_004	UK	MR09A_0578	dad.only
MR10J_05_20_007	UK	MR09A_0691	dad.only
MR10J_05_20_009	UK	MR09A_0904	dad.only
MR10J_05_20_012	MR09A_0427	UK	mom.only
MR10J_05_20_013	UK	MR09A_0691	dad.only
MR10J_05_20_015	UK	MR09A_1201	dad.only
MR10J_05_20_020	MR09A_0427	UK	mom.only
MR10J_05_21_004	UK	MR09A_0492	dad.only
MR10J_05_21_008	UK	MR09A_0623	dad.only
MR10J_05_22_005	UK	MR09A_0492	dad.only
MR10J_05_22_010	UK	MR09A_0837	dad.only
MR10J_05_22_017	UK	MR09A_1016	dad.only
MR10J_05_24_003	UK	MR09A_0623	dad.only
MR10J_05_24_005	MR09A_0857	UK	mom.only
MR10J_05_24_014	MR09A_1271	UK	mom.only
MR10J_05_24_016	UK	MR09A_0982	dad.only
MR10J_05_24_025	UK	MR09A_0918	dad.only
MR10J_05_24_026	UK	MR09A_0588	dad.only
MR10J_05_24_029	MR09A_0427	UK	mom.only
MR10J_05_24_030	UK	MR09A_1150	dad.only
MR10J_05_24_034	UK	MR09A_0623	dad.only
MR10J_05_24_036	UK	MR09A_1244	dad.only
MR10J_05_24_037	UK	MR09A_0623	dad.only
MR10J_05_24_039	UK	MR09A_0578	dad.only
MR10J_05_24_043	MR09A_0094	UK	mom.only
MR10J_05_24_044	UK	MR09A_0471	dad.only
MR10J_05_24_046	UK	MR09A_0982	dad.only
MR10J_05_24_047	UK	MR09A_1016	dad.only
MR10J_05_24_048	UK	MR09A_1299	dad.only
MR10J_05_25_001	MR09A_0937	UK	mom.only
MR10J_05_25_002	UK	MR09A_0781	dad.only
MR10J_05_25_004	UK	MR09A_0022	dad.only
MR10J_05_25_010	UK	UK	no.parent
MR10J_05_25_011	UK	MR09A_0042	dad.only
MR10J_05_25_012	UK	UK	no.parent
MR10J_05_25_016	UK	MR09A_0176	dad.only
MR10J_05_25_021	UK	MR09A_0176	dad.only
MR10J_05_25_022	UK	UK	no.parent
MR10J_05_25_023	UK	MR09A_0042	dad.only
MR10J_05_26_004	UK	MR09A_1221	dad.only
MR10J_05_26_005	UK	MR09A_1016	dad.only
MR10J_05_26_015	UK	UK	no.parent
MR10J_05_26_017	UK	MR09A_0691	dad.only
MR10J_05_26_020	UK	MR09A_0176	dad.only
MR10J_05_26_023	UK	MR09A_0251	dad.only
MR10J_05_27_006	UK	UK	no.parent
MR10J_05_27_022	UK	UK	no.parent
MR10J_05_27_025	UK	MR09A_0176	dad.only
MR10J_05_28_001	UK	MR09A_1201	dad.only
MR10J_05_28_010	MR09A_1295	UK	mom.only
MR10J_05_28_011	UK	MR09A_1236	dad.only
MR10J_05_28_013	MR09A_0398	UK	mom.only
MR10J_05_28_017	UK	MR09A_0982	dad.only
MR10J_05_28_021	MR09A_0330	UK	mom.only
MR10J_05_28_025	MR09A_1045	UK	mom.only
MR10J_05_29_003	UK	MR09A_0691	dad.only
MR10J_05_29_004	MR09A_0197	UK	mom.only
MR10J_05_29_007	UK	UK	no.parent
MR10J_05_29_012	UK	MR09A_1185	dad.only
MR10J_05_29_014	MR09A_0330	UK	mom.only
MR10J_05_29_016	UK	MR09A_0691	dad.only
MR10J_05_29_018	MR09A_0530	UK	mom.only
MR10J_06_01_007	UK	MR09A_0691	dad.only
MR10J_06_01_011	UK	MR09A_0878	dad.only
MR10J_06_01_014	UK	MR09A_0265	dad.only
MR10J_06_01_017	MR09A_0268	UK	mom.only
MR10J_06_01_020	MR09A_0094	UK	mom.only
MR10J_06_01_022	UK	MR09A_0405	dad.only
MR10J_06_01_025	UK	MR09A_0691	dad.only
MR10J_06_01_027	UK	MR09A_0691	dad.only
MR10J_06_01_036	UK	MR09A_0896	dad.only
MR10J_06_01_038	UK	UK	no.parent
MR10J_06_01_046	UK	MR09A_0885	dad.only
MR10J_06_01_054	UK	MR09A_1236	dad.only
MR10J_06_01_060	UK	MR09A_0982	dad.only
MR10J_06_01_061	UK	MR09A_0265	dad.only
MR10J_06_01_062	UK	UK	no.parent
MR10J_06_02_021	UK	UK	no.parent
MR10J_06_02_022	UK	UK	no.parent
MR10J_06_02_027	UK	MR09A_1185	dad.only
MR10J_06_08_001	UK	MR09A_0042	dad.only
MR10J_06_09_001	UK	MR09A_0605	dad.only
MR10J_06_10_001	MR09A_0624	UK	mom.only
MR10J_06_10_002	UK	MR09A_1106	dad.only
MR10J_06_12_005	MR09A_0644	UK	mom.only
MR10J_06_12_008	UK	UK	no.parent
MR10J_06_12_010	UK	MR09A_1016	dad.only
MR10J_06_12_011	MR09A_0644	UK	mom.only
MR10J_06_14_004	UK	MR09A_0982	dad.only
MR10J_06_14_008	MR09A_0644	UK	mom.only
MR10J_06_16_006	MR09A_0163	UK	mom.only
MR10J_06_17_001	UK	UK	no.parent
MR10J_06_17_004	MR09A_0510	UK	mom.only
MR10J_06_18_003	UK	MR09A_0097	dad.only
MR10J_06_22_006	UK	MR09A_0612	dad.only
MR10J_06_24_002	UK	MR09A_0059	dad.only
MR10J_06_25_002	UK	MR09A_1203	dad.only
MR10J_06_28_004	UK	MR09A_0042	dad.only
MR10J_06_28_006	UK	MR09A_0878	dad.only
MR10J_06_28_007	MR09A_0843	UK	mom.only
MR10J_06_28_008	UK	MR09A_0272	dad.only
MR10J_06_28_009	UK	MR09A_0492	dad.only
MR10J_06_30_001	UK	MR09A_0084	dad.only
MR10J_06_30_005	UK	UK	no.parent
MR10J_07_01_003	MR09A_0200	UK	mom.only
MR10J_07_02_002	UK	MR09A_0052	dad.only
MR10J_07_06_003	MR09A_0239	UK	mom.only
MR10J_07_06_006	UK	MR09A_0897	dad.only
MR10J_07_06_009	UK	MR09A_0240	dad.only
MR10J_07_08_002	UK	MR09A_0059	dad.only
MR10J_07_08_006	MR09A_0668	UK	mom.only
MR10J_07_12_002	MR09A_0597	UK	mom.only
MR10J_07_14_003	UK	MR09A_0897	dad.only
MR10J_07_14_005	UK	MR09A_0059	dad.only
MR10J_07_14_006	MR09A_0305	UK	mom.only
MR10J_07_16_003	UK	MR09A_0691	dad.only
MR10J_07_19_007	UK	MR09A_0948	dad.only
MR10J_07_30_002	UK	MR09A_0062	dad.only
MR10J_08_03_001	MR09A_0992	UK	mom.only
MR10J_08_03_004	UK	MR09A_0603	dad.only
MR10J_08_03_010	UK	MR09A_1201	dad.only
MR10J_08_03_013	UK	MR09A_0177	dad.only
MR10J_08_06_001	MR09A_0774	UK	mom.only
MR10J_08_06_010	UK	MR09A_0022	dad.only
MR10J_08_06_012	UK	MR09A_0042	dad.only
MR10J_08_11_007	UK	MR09A_0982	dad.only
MR10J_08_11_012	MR09A_0509	UK	mom.only
MR10J_08_16_012	MR09A_0553	UK	mom.only
MR10J_08_16_013	UK	MR09A_0042	dad.only
MR10J_08_16_015	UK	MR09A_0059	dad.only
MR10J_08_16_025	UK	MR09A_0471	dad.only
MR10J_08_19_001	UK	MR09A_0240	dad.only
MR10J_08_19_008	MR09A_0749	UK	mom.only
MR10J_08_23_001	UK	MR09A_0431	dad.only
MR10J_08_23_004	UK	MR09A_1231	dad.only
MR10J_08_23_005	MR09A_0749	UK	mom.only
MR10J_08_23_006	MR09A_0509	UK	mom.only
MR10J_08_23_009	UK	MR09A_1201	dad.only
MR10J_08_23_012	UK	MR09A_1244	dad.only
MR10J_08_27_002b	UK	MR09A_0982	dad.only
MR10J_08_27_003a	UK	MR09A_0798	dad.only
MR10J_08_31_002	UK	MR09A_0177	dad.only
MR10J_09_08_002	UK	MR09A_0982	dad.only
MR10J_10_14_001	MR09A_0458	UK	mom.only
MR10J_11_19_001	UK	MR09A_0070	dad.only
MR10J_11_21_001	UK	UK	no.parent
MR10J_12_18_001	MR09A_0134	UK	mom.only
MR10J_12_27_001	UK	UK	no.parent
MR10J_12_27_001a	MR09A_0364	UK	mom.only
MR10J_03_26_018	MR09A_0235	MR09A_1128	both
MR10J_04_13_010	MR09A_0761	MR09A_0303	both
MR10J_04_28_023	MR09A_0075	MR09A_1246	both
MR10J_05_06_008	MR09A_0723	MR09A_0928	both
MR10J_05_19_009	MR09A_1271	MR09A_0209	both
MR10J_05_22_013	MR09A_0857	MR09A_0744	both
MR10J_05_26_009	MR09A_0916	MR09A_0780	both
MR10J_06_14_005	MR09A_0553	MR09A_0578	both
MR10J_07_08_005	MR09A_0740	MR09A_0215	both
MR10J_08_06_014	MR09A_0974	MR09A_0209	both
MR10J_04_02_011	MR09A_1042	MR09A_0160	both
MR10J_04_17_022	MR09A_1149	MR09A_0497	both
MR10J_04_27_011	MR09A_0238	MR09A_0310	both
MR10J_05_03_015	MR09A_1160	MR09A_1330	both
MR10J_05_10_027	MR09A_1152	MR09A_0488	both
MR10J_05_12_014	MR09A_0749	MR09A_0271	both
MR10J_05_14_007	MR09A_0386	MR09A_0228	both
MR10J_05_17_027	MR09A_0677	MR09A_1115	both
MR10J_05_22_009	MR09A_0702	MR09A_0271	both
MR10J_05_25_007	MR09A_0398	MR09A_1147	both
MR10J_05_27_001	MR09A_0705	MR09A_0904	both
MR10J_06_01_026	MR09A_0520	MR09A_1148	both
MR10J_06_01_048	MR09A_0171	MR09A_1080	both
MR10J_06_02_031	MR09A_0520	MR09A_0251	both
MR10J_06_16_002	MR09A_0305	MR09A_1220	both
MR10J_08_06_003	MR09A_0504	MR09A_1164	both
MR10J_08_31_003	MR09A_0557	MR09A_0878	both
MR10J_04_23_011	MR09A_0968	MR09A_0640	both
MR10J_05_22_002	MR09A_0557	MR09A_1300	both
MR10J_05_13_014	MR09A_0167	MR09A_1056	both
MR10J_06_12_006	MR09A_0345	MR09A_0897	both
MR10J_09_03_003	MR09A_0388	MR09A_0944	both
MR10J_03_29_005	MR09A_0720	MR09A_0917	both
MR10J_05_25_015	MR09A_0098	MR09A_0271	both
MR10J_07_23_004	MR09A_0504	MR09A_1164	both
MR10J_04_05_019	MR09A_1345	MR09A_0248	both
MR10J_07_23_003	MR09A_0510	MR09A_1258	both
MR10J_03_03_005	MR09A_0666	UK	mom.only
MR10J_04_01_002	MR09A_0479	UK	mom.only
MR10J_04_01_010	MR09A_1154	UK	mom.only
MR10J_04_02_017	UK	MR09A_1157	dad.only
MR10J_04_17_023	MR09A_0543	UK	mom.only
MR10J_04_21_010	MR09A_0749	UK	mom.only
MR10J_04_24_002	MR09A_1042	UK	mom.only
MR10J_04_28_005	UK	MR09A_0091	dad.only
MR10J_05_04_012	UK	MR09A_0782	dad.only
MR10J_05_06_011	UK	MR09A_1103	dad.only
MR10J_05_10_039	MR09A_0701	UK	mom.only
MR10J_05_17_003	MR09A_0148	UK	mom.only
MR10J_05_17_042	UK	MR09A_0455	dad.only
MR10J_05_18_008	UK	MR09A_0186	dad.only
MR10J_05_24_038	MR09A_0970	UK	mom.only
MR10J_05_25_019	UK	MR09A_0186	dad.only
MR10J_05_29_013	UK	MR09A_0186	dad.only
MR10J_04_22_006	UK	MR09A_1231	dad.only
MR10J_05_01_011	UK	MR09A_0640	dad.only
MR10J_05_01_013	MR09A_1045	UK	mom.only
MR10J_05_06_020	UK	MR09A_1221	dad.only
MR10J_05_06_022	UK	MR09A_1221	dad.only
MR10J_05_08_004	UK	MR09A_0615	dad.only
MR10J_05_20_021	MR09A_0558	UK	mom.only
MR10J_06_01_008	MR09A_0197	UK	mom.only
