off	mom	dad	type
MR09J_6_01_006	MR08_311	MR08_085	both
MR09J_6_01_007	MR08_785	MR08_747	both
MR09J_6_01_009	MR08_815	MR08_873	both
MR09J_6_01_010	MR08_020	MR08_142	both
MR09J_6_01_011	MR08_830	MR08_838	both
MR09J_6_01_013	MR08_785	MR08_747	both
MR09J_6_01_015	MR08_830	MR08_085	both
MR09J_6_01_018	MR08_786	MR08_085	both
MR09J_6_01_019	MR08_350	MR08_701	both
MR09J_6_01_020	MR08_676	MR08_715	both
MR09J_6_01_021	MR08_185	MR08_557	both
MR09J_6_01_022	MR08_721	MR08_620	both
MR09J_6_01_023	MR08_352	MR08_674	both
MR09J_6_01_024	MR08_829	MR08_828	both
MR09J_6_01_026	MR08_808	MR08_771	both
MR09J_6_01_029	MR08_020	MR08_838	both
MR09J_6_01_030	MR08_829	MR08_828	both
MR09J_6_01_031	MR08_364	MR08_559	both
MR09J_6_01_032	MR08_372	MR08_184	both
MR09J_6_01_034	MR08_829	MR08_828	both
MR09J_6_01_035	MR08_786	MR08_085	both
MR09J_6_01_036	MR08_808	MR08_771	both
MR09J_6_01_037	MR08_020	MR08_838	both
MR09J_6_01_038	MR08_815	MR08_873	both
MR09J_6_01_039	MR08_272	MR08_085	both
MR09J_6_01_040	MR08_676	MR08_715	both
MR09J_6_01_041	MR08_393	MR08_690	both
MR09J_6_01_043	MR08_676	MR08_184	both
MR09J_6_01_045	MR08_735	MR08_314	both
MR09J_6_01_046	MR08_676	MR08_559	both
MR09J_6_01_047	MR08_850	MR08_467	both
MR09J_6_01_051	MR08_803	MR08_563	both
MR09J_6_01_054	MR08_785	MR08_747	both
MR09J_6_01_056	MR08_372	MR08_147	both
MR09J_6_01_057	MR08_808	MR08_771	both
MR09J_6_01_058	MR08_680	MR08_467	both
MR09J_6_01_059	MR08_020	MR08_142	both
MR09J_6_01_060	MR08_832	MR08_755	both
MR09J_6_01_061	MR08_803	MR08_563	both
MR09J_6_01_062	MR08_762	MR08_074	both
MR09J_6_01_063	MR08_064	MR08_416	both
MR09J_6_01_064	MR08_012	MR08_492	both
MR09J_6_01_065	MR08_844	MR08_747	both
MR09J_6_01_066	MR08_829	MR08_828	both
MR09J_6_01_067	MR08_803	MR08_563	both
MR09J_6_01_068	MR08_311	MR08_189	both
MR09J_6_01_070	MR08_808	MR08_692	both
MR09J_6_02_001	MR08_352	MR08_674	both
MR09J_6_02_002	MR08_785	MR08_747	both
MR09J_6_02_004	MR08_785	MR08_747	both
MR09J_6_02_005	MR08_012	MR08_454	both
MR09J_6_02_006	MR08_785	MR08_747	both
MR09J_6_02_008	MR08_851	MR08_756	both
MR09J_6_02_009	MR08_851	MR08_756	both
MR09J_6_02_010	MR08_786	MR08_085	both
MR09J_6_02_012	MR08_785	MR08_747	both
MR09J_6_02_013	MR08_802	MR08_748	both
MR09J_6_02_014	MR08_719	MR08_490	both
MR09J_6_02_015	MR08_856	MR08_796	both
MR09J_6_02_016	MR08_694	MR08_674	both
MR09J_6_02_017	MR08_676	MR08_563	both
MR09J_6_02_018	MR08_196	MR08_111	both
MR09J_6_02_019	MR08_856	MR08_781	both
MR09J_6_02_020	MR08_694	MR08_674	both
MR09J_6_02_021	MR08_719	MR08_490	both
MR09J_6_02_022	MR08_785	MR08_747	both
MR09J_6_02_025	MR08_694	MR08_674	both
MR09J_6_02_026	MR08_185	MR08_557	both
MR09J_6_02_027	MR08_743	MR08_559	both
MR09J_6_02_028	MR08_126	MR08_709	both
MR09J_6_02_029	MR08_829	MR08_828	both
MR09J_6_02_030	MR08_694	MR08_674	both
MR09J_6_02_031	MR08_020	MR08_085	both
MR09J_6_02_032	MR08_785	MR08_747	both
MR09J_6_02_033	MR08_785	MR08_747	both
MR09J_6_02_034	MR08_785	MR08_747	both
MR09J_6_02_035	MR08_785	MR08_747	both
MR09J_6_03_001	MR08_719	MR08_335	both
MR09J_6_03_004	MR08_808	MR08_771	both
MR09J_6_03_005	MR08_802	MR08_748	both
MR09J_6_03_006	MR08_785	MR08_747	both
MR09J_6_03_008	MR08_851	MR08_872	both
MR09J_6_03_009	MR08_105	MR08_528	both
MR09J_6_03_010	MR08_778	MR08_197	both
MR09J_6_03_012	MR08_126	MR08_671	both
MR09J_6_03_013	MR08_786	MR08_766	both
MR09J_6_03_014	MR08_851	MR08_872	both
MR09J_6_03_015	MR08_851	MR08_337	both
MR09J_6_03_016	MR08_785	MR08_747	both
MR09J_6_03_017	MR08_802	MR08_748	both
MR09J_6_03_019	MR08_676	MR08_563	both
MR09J_6_03_021	MR08_310	MR08_492	both
MR09J_6_03_022	MR08_802	MR08_748	both
MR09J_6_03_027	MR08_694	MR08_674	both
MR09J_6_03_028	MR08_057	MR08_063	both
MR09J_6_03_029	MR08_785	MR08_747	both
MR09J_6_03_030	MR08_785	MR08_747	both
MR09J_6_03_032	MR08_054	MR08_702	both
MR09J_6_03_034	MR08_012	MR08_492	both
MR09J_6_03_035	MR08_825	MR08_787	both
MR09J_6_05_002	MR08_864	MR08_853	both
MR09J_6_05_003	MR08_126	MR08_671	both
MR09J_6_05_004	MR08_865	MR08_795	both
MR09J_6_05_005	MR08_126	MR08_671	both
MR09J_6_05_007	MR08_864	MR08_874	both
MR09J_6_05_009	MR08_680	MR08_467	both
MR09J_6_05_010	MR08_865	MR08_795	both
MR09J_6_05_011	MR08_825	MR08_128	both
MR09J_6_05_012	MR08_825	MR08_128	both
MR09J_6_05_013	MR08_126	MR08_671	both
MR09J_6_05_014	MR08_802	MR08_853	both
MR09J_6_05_015	MR08_393	MR08_597	both
MR09J_6_05_016	MR08_825	MR08_787	both
MR09J_6_05_017	MR08_867	MR08_755	both
MR09J_6_05_018	MR08_856	MR08_584	both
MR09J_6_05_019	MR08_126	MR08_709	both
MR09J_6_07_001	MR08_311	MR08_085	both
MR09J_6_07_002	MR08_402	MR08_313	both
MR09J_6_07_003	MR08_688	MR08_631	both
MR09J_6_07_005	MR08_864	MR08_874	both
MR09J_6_08_002	MR08_126	MR08_671	both
MR09J_6_08_003	MR08_865	MR08_795	both
MR09J_6_08_005	MR08_126	MR08_671	both
MR09J_6_08_006	MR08_196	MR08_111	both
MR09J_6_08_007	MR08_825	MR08_787	both
MR09J_6_08_009	MR08_865	MR08_795	both
MR09J_6_08_010	MR08_126	MR08_671	both
MR09J_6_08_011	MR08_870	MR08_853	both
MR09J_6_08_012	MR08_020	MR08_085	both
MR09J_6_08_013	MR08_126	MR08_715	both
MR09J_6_08_014	MR08_867	MR08_755	both
MR09J_6_08_015	MR08_812	MR08_467	both
MR09J_6_08_016	MR08_126	MR08_671	both
MR09J_6_08_019	MR08_126	MR08_671	both
MR09J_6_08_020	MR08_870	MR08_219	both
MR09J_6_08_023	MR08_864	MR08_853	both
MR09J_6_08_024	MR08_870	MR08_219	both
MR09J_6_08_026	MR08_735	MR08_134	both
MR09J_6_08_027	MR08_825	MR08_787	both
MR09J_6_08_029	MR08_812	MR08_467	both
MR09J_6_08_030	MR08_126	MR08_671	both
MR09J_6_08_031	MR08_864	MR08_874	both
MR09J_6_08_032	MR08_825	MR08_787	both
MR09J_6_08_033	MR08_825	MR08_128	both
MR09J_6_08_034	MR08_810	MR08_484	both
MR09J_6_08_035	MR08_865	MR08_795	both
MR09J_6_08_037	MR08_870	MR08_219	both
MR09J_6_08_038	MR08_352	MR08_674	both
MR09J_6_08_039	MR08_767	MR08_085	both
MR09J_6_08_040	MR08_825	MR08_787	both
MR09J_6_08_041	MR08_825	MR08_128	both
MR09J_6_08_042	MR08_694	MR08_674	both
MR09J_6_08_043	MR08_699	MR08_612	both
MR09J_6_08_045	MR08_812	MR08_467	both
MR09J_6_08_048	MR08_825	MR08_787	both
MR09J_6_08_049	MR08_825	MR08_787	both
MR09J_6_08_050	MR08_825	MR08_128	both
MR09J_6_08_051	MR08_126	MR08_671	both
MR09J_6_08_052	MR08_676	MR08_563	both
MR09J_6_08_053	MR08_694	MR08_674	both
MR09J_6_08_054	MR08_786	MR08_766	both
MR09J_6_08_055	MR08_865	MR08_795	both
MR09J_6_08_057	MR08_802	MR08_748	both
MR09J_6_08_058	MR08_810	MR08_484	both
MR09J_6_08_059	MR08_825	MR08_128	both
MR09J_6_10_015	MR08_719	MR08_335	both
MR09J_6_10_022	MR08_775	MR08_852	both
MR09J_6_10_023	MR08_825	MR08_787	both
MR09J_6_11_001	MR08_810	MR08_219	both
MR09J_6_11_002	MR08_855	MR08_828	both
MR09J_6_11_003	MR08_865	MR08_194	both
MR09J_6_11_004	MR08_126	MR08_671	both
MR09J_6_11_005	MR08_865	MR08_194	both
MR09J_6_11_006	MR08_126	MR08_671	both
MR09J_6_11_007	MR08_865	MR08_194	both
MR09J_6_11_009	MR08_126	MR08_671	both
MR09J_6_11_010	MR08_810	MR08_219	both
MR09J_6_11_011	MR08_810	MR08_484	both
MR09J_6_11_012	MR08_865	MR08_194	both
MR09J_6_11_015	MR08_126	MR08_671	both
MR09J_6_11_016	MR08_822	MR08_872	both
MR09J_6_12_001	MR08_028	MR08_243	both
MR09J_6_12_002	MR08_810	MR08_484	both
MR09J_6_12_003	MR08_126	MR08_519	both
MR09J_6_12_004	MR08_867	MR08_755	both
MR09J_6_12_005	MR08_126	MR08_671	both
MR09J_6_12_006	MR08_102	MR08_607	both
MR09J_6_12_007	MR08_680	MR08_497	both
MR09J_6_12_008	MR08_825	MR08_787	both
MR09J_6_12_009	MR08_812	MR08_467	both
MR09J_6_12_010	MR08_394	MR08_467	both
MR09J_6_12_013	MR08_865	MR08_467	both
MR09J_6_12_014	MR08_773	MR08_799	both
MR09J_6_12_015	MR08_378	MR08_345	both
MR09J_6_12_017	MR08_810	MR08_219	both
MR09J_6_12_018	MR08_855	MR08_828	both
MR09J_6_13_004	MR08_785	MR08_747	both
MR09J_6_13_005	MR08_183	MR08_567	both
MR09J_6_13_006	MR08_712	MR08_579	both
MR09J_6_13_008	MR08_012	MR08_492	both
MR09J_6_15_001	MR08_699	MR08_612	both
MR09J_6_15_002	MR08_102	MR08_607	both
MR09J_6_15_003	MR08_352	MR08_584	both
MR09J_6_15_004	MR08_126	MR08_671	both
MR09J_6_15_005	MR08_340	MR08_681	both
MR09J_6_15_006	MR08_002	MR08_650	both
MR09J_6_15_008	MR08_102	MR08_607	both
MR09J_6_15_009	MR08_812	MR08_467	both
MR09J_6_15_010	MR08_810	MR08_219	both
MR09J_6_15_011	MR08_810	MR08_219	both
MR09J_6_15_013	MR08_825	MR08_787	both
MR09J_6_15_014	MR08_812	MR08_467	both
MR09J_6_15_016	MR08_822	MR08_872	both
MR09J_6_15_017	MR08_822	MR08_853	both
MR09J_6_16_001	MR08_102	MR08_607	both
MR09J_6_16_004	MR08_083	MR08_575	both
MR09J_6_16_006	MR08_829	MR08_828	both
MR09J_6_16_007	MR08_810	MR08_219	both
MR09J_6_16_008	MR08_340	MR08_017	both
MR09J_6_16_009	MR08_855	MR08_828	both
MR09J_6_18_001	MR08_672	MR08_628	both
MR09J_6_18_002	MR08_196	MR08_689	both
MR09J_6_18_004	MR08_810	MR08_219	both
MR09J_6_18_005	MR08_350	MR08_701	both
MR09J_6_18_006	MR08_057	MR08_292	both
MR09J_6_18_007	MR08_144	MR08_624	both
MR09J_6_18_008	MR08_185	MR08_557	both
MR09J_6_18_009	MR08_773	MR08_085	both
MR09J_6_1_016	MR08_676	MR08_715	both
MR09J_6_1_052	MR08_808	MR08_692	both
MR09J_6_22_001	MR08_083	MR08_528	both
MR09J_6_22_002	MR08_042	MR08_585	both
MR09J_6_22_003	MR08_083	MR08_108	both
MR09J_6_22_004	MR08_028	MR08_243	both
MR09J_6_22_005	MR08_293	MR08_711	both
MR09J_6_22_006	MR08_057	MR08_292	both
MR09J_6_22_007	MR08_196	MR08_689	both
MR09J_6_22_008	MR08_358	MR08_422	both
MR09J_6_22_009	MR08_183	MR08_567	both
MR09J_6_22_010	MR08_380	MR08_531	both
MR09J_6_22_013	MR08_191	MR08_313	both
MR09J_6_22_016	MR08_785	MR08_848	both
MR09J_6_22_017	MR08_064	MR08_128	both
MR09J_6_22_018	MR08_712	MR08_579	both
MR09J_6_22_019	MR08_712	MR08_360	both
MR09J_6_22_020	MR08_355	MR08_663	both
MR09J_6_22_021	MR08_057	MR08_375	both
MR09J_6_22_022	MR08_815	MR08_074	both
MR09J_6_22_023	MR08_202	MR08_650	both
MR09J_6_22_024	MR08_012	MR08_286	both
MR09J_6_22_025	MR08_739	MR08_564	both
MR09J_6_23_001	MR08_110	MR08_576	both
MR09J_6_23_002	MR08_785	MR08_848	both
MR09J_6_23_003	MR08_013	MR08_670	both
MR09J_6_23_004	MR08_013	MR08_715	both
MR09J_6_26_001	MR08_851	MR08_219	both
MR09J_6_26_002	MR08_185	MR08_714	both
MR09J_6_26_003	MR08_084	MR08_320	both
MR09J_6_26_004	MR08_829	MR08_828	both
MR09J_6_26_006	MR08_733	MR08_559	both
MR09J_6_26_007	MR08_164	MR08_313	both
MR09J_6_26_008	MR08_122	MR08_662	both
MR09J_6_26_009	MR08_834	MR08_239	both
MR09J_6_29_001	MR08_803	MR08_563	both
MR09J_6_29_002	MR08_311	MR08_085	both
MR09J_6_29_003	MR08_721	MR08_606	both
MR09J_6_29_005	MR08_684	MR08_701	both
MR09J_6_29_006	MR08_181	MR08_074	both
MR09J_6_29_007	MR08_699	MR08_612	both
MR09J_6_29_008	MR08_202	MR08_260	both
MR09J_6_29_009	MR08_126	MR08_857	both
MR09J_6_29_010	MR08_688	MR08_631	both
MR09J_6_29_011	MR08_856	MR08_747	both
MR09J_6_29_012	MR08_740	MR08_463	both
MR09J_6_29_013	MR08_808	MR08_771	both
MR09J_6_29_014	MR08_126	MR08_709	both
MR09J_6_29_015	MR08_719	MR08_010	both
MR09J_6_29_016	MR08_851	MR08_337	both
MR09J_6_2_024	MR08_832	MR08_692	both
MR09J_6_3_003	MR08_851	MR08_756	both
MR09J_6_3_036	MR08_802	MR08_748	both
MR09J_7_02_001	MR08_851	MR08_337	both
MR09J_7_02_002	MR08_865	MR08_194	both
MR09J_7_02_003	MR08_012	MR08_492	both
MR09J_7_02_004	MR08_765	MR08_239	both
MR09J_7_02_005	MR08_855	MR08_862	both
MR09J_7_02_006	MR08_102	MR08_607	both
MR09J_7_02_007	MR08_105	MR08_567	both
MR09J_7_02_008	MR08_157	MR08_610	both
MR09J_7_02_009	MR08_802	MR08_748	both
MR09J_7_02_010	MR08_773	MR08_085	both
MR09J_7_02_011	MR08_855	MR08_828	both
MR09J_7_06_001	MR08_374	MR08_014	both
MR09J_7_06_003	MR08_371	MR08_607	both
MR09J_7_06_004	MR08_126	MR08_671	both
MR09J_7_10_002	MR08_684	MR08_190	both
MR09J_7_13_013	MR08_357	MR08_090	both
MR09J_7_13_016	MR08_089	MR08_655	both
MR09J_7_13_018	MR08_719	MR08_476	both
MR09J_7_13_019	MR08_089	MR08_655	both
MR09J_7_13_021	MR08_310	MR08_492	both
MR09J_7_13_023	MR08_810	MR08_484	both
MR09J_7_13_024	MR08_012	MR08_591	both
MR09J_7_13_025	MR08_676	MR08_715	both
MR09J_7_13_026	MR08_676	MR08_184	both
MR09J_7_13_027	MR08_054	MR08_214	both
MR09J_7_13_028	MR08_822	MR08_219	both
MR09J_7_13_029	MR08_855	MR08_828	both
MR09J_7_13_031	MR08_064	MR08_128	both
MR09J_7_17_001	MR08_844	MR08_823	both
MR09J_7_17_003	MR08_310	MR08_492	both
MR09J_7_17_004	MR08_785	MR08_747	both
MR09J_7_17_005	MR08_057	MR08_292	both
MR09J_7_17_006	MR08_733	MR08_559	both
MR09J_7_17_007	MR08_694	MR08_674	both
MR09J_7_17_008	MR08_773	MR08_085	both
MR09J_7_17_009	MR08_183	MR08_567	both
MR09J_7_17_010	MR08_786	MR08_787	both
MR09J_7_17_011	MR08_785	MR08_747	both
MR09J_7_17_012	MR08_741	MR08_655	both
MR09J_7_17_013	MR08_372	MR08_162	both
MR09J_7_17_014	MR08_773	MR08_085	both
MR09J_7_17_015	MR08_089	MR08_655	both
MR09J_7_17_016	MR08_844	MR08_747	both
MR09J_7_17_018	MR08_699	MR08_612	both
MR09J_7_17_020	MR08_672	MR08_628	both
MR09J_7_17_021	MR08_141	MR08_683	both
MR09J_7_17_023	MR08_680	MR08_125	both
MR09J_7_17_024	MR08_740	MR08_463	both
MR09J_7_17_025	MR08_402	MR08_538	both
MR09J_7_17_026	MR08_688	MR08_631	both
MR09J_7_17_027	MR08_315	MR08_113	both
MR09J_7_17_028	MR08_672	MR08_628	both
MR09J_7_17_029	MR08_851	MR08_337	both
MR09J_7_17_030	MR08_712	MR08_612	both
MR09J_7_17_031	MR08_057	MR08_375	both
MR09J_7_17_032	MR08_694	MR08_674	both
MR09J_7_17_033	MR08_322	MR08_017	both
MR09J_7_17_034	MR08_126	MR08_671	both
MR09J_7_17_035	MR08_676	MR08_715	both
MR09J_7_20_002	MR08_712	MR08_360	both
MR09J_7_20_003	MR08_029	MR08_606	both
MR09J_7_20_004	MR08_020	MR08_142	both
MR09J_7_20_005	MR08_322	MR08_292	both
MR09J_7_20_007	MR08_311	MR08_190	both
MR09J_7_20_009	MR08_078	MR08_692	both
MR09J_7_20_010	MR08_733	MR08_559	both
MR09J_7_20_012	MR08_167	MR08_360	both
MR09J_7_20_013	MR08_855	MR08_828	both
MR09J_7_20_014	MR08_311	MR08_716	both
MR09J_7_20_015	MR08_126	MR08_671	both
MR09J_7_20_016	MR08_196	MR08_544	both
MR09J_7_20_017	MR08_064	MR08_416	both
MR09J_7_20_018	MR08_790	MR08_239	both
MR09J_7_24_002	MR08_721	MR08_607	both
MR09J_7_24_003	MR08_785	MR08_747	both
MR09J_7_24_004	MR08_102	MR08_607	both
MR09J_7_24_006	MR08_672	MR08_612	both
MR09J_7_24_008	MR08_785	MR08_747	both
MR09J_7_24_009	MR08_013	MR08_670	both
MR09J_7_24_010	MR08_012	MR08_692	both
MR09J_7_24_012	MR08_741	MR08_655	both
MR09J_7_24_013	MR08_418	MR08_653	both
MR09J_7_24_014	MR08_089	MR08_655	both
MR09J_7_24_017	MR08_785	MR08_747	both
MR09J_7_24_018	MR08_694	MR08_674	both
MR09J_7_24_019	MR08_057	MR08_375	both
MR09J_7_24_020	MR08_126	MR08_671	both
MR09J_7_24_021	MR08_054	MR08_214	both
MR09J_7_24_023	MR08_235	MR08_679	both
MR09J_7_24_024	MR08_364	MR08_469	both
MR09J_7_24_025	MR08_733	MR08_702	both
MR09J_7_24_026	MR08_167	MR08_452	both
MR09J_7_24_028	MR08_699	MR08_313	both
MR09J_7_24_029	MR08_773	MR08_085	both
MR09J_7_24_032	MR08_126	MR08_709	both
MR09J_7_24_033	MR08_790	MR08_239	both
MR09J_7_24_034	MR08_672	MR08_628	both
MR09J_7_24_035	MR08_867	MR08_755	both
MR09J_7_27_002	MR08_402	MR08_313	both
MR09J_7_27_003	MR08_773	MR08_085	both
MR09J_7_27_005	MR08_808	MR08_771	both
MR09J_7_27_007	MR08_684	MR08_490	both
MR09J_7_27_008	MR08_834	MR08_805	both
MR09J_7_27_010	MR08_089	MR08_655	both
MR09J_7_27_012	MR08_867	MR08_219	both
MR09J_7_27_013	MR08_851	MR08_337	both
MR09J_7_27_014	MR08_064	MR08_416	both
MR09J_7_27_015	MR08_851	MR08_219	both
MR09J_7_27_016	MR08_680	MR08_497	both
MR09J_7_27_017	MR08_126	MR08_671	both
MR09J_7_27_018	MR08_054	MR08_214	both
MR09J_7_27_019	MR08_672	MR08_628	both
MR09J_7_27_020	MR08_797	MR08_771	both
MR09J_7_27_022	MR08_372	MR08_162	both
MR09J_7_27_023	MR08_851	MR08_872	both
MR09J_7_27_024	MR08_865	MR08_194	both
MR09J_7_27_025	MR08_790	MR08_239	both
MR09J_7_27_026	MR08_078	MR08_043	both
MR09J_7_27_028	MR08_855	MR08_828	both
MR09J_7_27_029	MR08_741	MR08_475	both
MR09J_7_27_030	MR08_785	MR08_747	both
MR09J_7_27_032	MR08_123	MR08_608	both
MR09J_7_27_033	MR08_311	MR08_085	both
MR09J_7_27_034	MR08_311	MR08_189	both
MR09J_7_27_035	MR08_126	MR08_671	both
MR09J_7_29_001	MR08_694	MR08_674	both
MR09J_7_29_002	MR08_810	MR08_219	both
MR09J_7_29_003	MR08_694	MR08_584	both
MR09J_7_29_004	MR08_865	MR08_467	both
MR09J_7_29_006	MR08_699	MR08_313	both
MR09J_7_29_009	MR08_680	MR08_125	both
MR09J_7_29_013	MR08_684	MR08_701	both
MR09J_7_31_001	MR08_012	MR08_591	both
MR09J_7_31_002	MR08_013	MR08_715	both
MR09J_8_04_001	MR08_352	MR08_674	both
MR09J_8_04_002	MR08_157	MR08_610	both
MR09J_8_04_005	MR08_012	MR08_286	both
MR09J_8_04_006	MR08_167	MR08_360	both
MR09J_8_04_007	MR08_865	MR08_194	both
MR09J_8_04_008	MR08_350	MR08_701	both
MR09J_8_04_011	MR08_676	MR08_715	both
MR09J_8_04_012	MR08_126	MR08_671	both
MR09J_8_07_001	MR08_767	MR08_085	both
MR09J_8_07_002	MR08_672	MR08_628	both
MR09J_8_07_003	MR08_672	MR08_628	both
MR09J_8_11_001	MR08_825	MR08_787	both
MR09J_8_11_002	MR08_057	MR08_375	both
MR09J_8_11_003	MR08_785	MR08_747	both
MR09J_8_11_006	MR08_185	MR08_465	both
MR09J_8_11_007	MR08_089	MR08_655	both
MR09J_8_11_008	MR08_694	MR08_674	both
MR09J_8_11_011	MR08_012	MR08_492	both
MR09J_8_11_012	MR08_851	MR08_219	both
MR09J_8_11_013	MR08_719	MR08_266	both
MR09J_8_11_014	MR08_855	MR08_828	both
MR09J_8_13_001	MR08_851	MR08_194	both
MR09J_8_13_002	MR08_322	MR08_292	both
MR09J_8_13_003	MR08_834	MR08_805	both
MR09J_8_13_005	MR08_012	MR08_591	both
MR09J_8_13_006	MR08_311	MR08_085	both
MR09J_8_13_007	MR08_803	MR08_563	both
MR09J_8_13_008	MR08_694	MR08_674	both
MR09J_8_13_010	MR08_765	MR08_239	both
MR09J_8_13_011	MR08_802	MR08_755	both
MR09J_8_17_001	MR08_785	MR08_747	both
MR09J_8_17_002	MR08_741	MR08_475	both
MR09J_8_17_004	MR08_688	MR08_631	both
MR09J_8_17_006	MR08_311	MR08_085	both
MR09J_8_17_007	MR08_057	MR08_375	both
MR09J_8_17_008	MR08_712	MR08_360	both
MR09J_8_17_009	MR08_743	MR08_559	both
MR09J_8_17_010	MR08_089	MR08_640	both
MR09J_8_17_011	MR08_810	MR08_219	both
MR09J_8_17_015	MR08_020	MR08_838	both
MR09J_8_17_016	MR08_089	MR08_640	both
MR09J_8_17_017	MR08_089	MR08_655	both
MR09J_8_17_018	MR08_851	MR08_219	both
MR09J_8_17_019	MR08_680	MR08_125	both
MR09J_8_17_022	MR08_855	MR08_828	both
MR09J_8_17_023	MR08_810	MR08_484	both
MR09J_8_17_024	MR08_867	MR08_755	both
MR09J_8_17_025	MR08_694	MR08_674	both
MR09J_8_17_026	MR08_773	MR08_085	both
MR09J_8_17_027	MR08_089	MR08_655	both
MR09J_8_17_029	MR08_200	MR08_085	both
MR09J_8_17_030	MR08_865	MR08_194	both
MR09J_8_17_031	MR08_810	MR08_484	both
MR09J_8_17_032	MR08_812	MR08_467	both
MR09J_8_19_001	MR08_105	MR08_499	both
MR09J_8_19_002	MR08_867	MR08_219	both
MR09J_8_19_004	MR08_122	MR08_662	both
MR09J_8_21_002	MR08_810	MR08_219	both
MR09J_8_21_003	MR08_680	MR08_467	both
MR09J_8_21_004	MR08_672	MR08_628	both
MR09J_8_27_001	MR08_699	MR08_313	both
MR09J_8_27_003	MR08_735	MR08_134	both
MR09J_8_27_004	MR08_694	MR08_584	both
MR09J_8_27_005	MR08_855	MR08_862	both
MR09J_8_27_006	MR08_797	MR08_747	both
MR09J_8_27_007	MR08_672	MR08_628	both
MR09J_8_27_008	MR08_672	MR08_628	both
MR09J_8_27_009	MR08_694	MR08_674	both
MR09J_9_11_001	MR08_869	MR08_085	both
MR09J_9_11_003	MR08_770	MR08_563	both
MR09J_9_14_001	MR08_739	MR08_607	both
MR09J_9_14_002	MR08_741	MR08_475	both
MR09J_9_14_003	MR08_867	MR08_755	both
MR09J_9_14_004	MR08_855	MR08_828	both
MR09J_9_21_001	MR08_810	MR08_484	both
MR09J_9_21_003	MR08_825	MR08_787	both
MR09J_9_21_005	MR08_089	MR08_655	both
MR09J_9_21_008	MR08_694	MR08_674	both
MR09J_9_2_001	MR08_870	MR08_219	both
MR09J_9_2_002	MR08_126	MR08_671	both
MR09J_9_2_003	MR08_126	MR08_671	both
MR09J_9_2_004	MR08_372	MR08_162	both
MR09J_9_2_005	MR08_145	MR08_314	both
MR09J_9_2_006	MR08_089	MR08_640	both
MR09J_9_2_007	MR08_262	MR08_571	both
MR09J_9_2_008	MR08_144	MR08_063	both
MR09J_9_2_009	MR08_694	MR08_584	both
MR09J_9_2_010	MR08_352	MR08_674	both
MR09J_9_2_012	MR08_802	MR08_748	both
MR09J_9_2_013	MR08_350	MR08_565	both
MR09J_9_2_014	MR08_200	MR08_085	both
MR09J_9_4_001	MR08_064	MR08_529	both
MR09J_9_4_002	MR08_855	MR08_862	both
MR09J_9_4_003	MR08_851	MR08_337	both
MR09J_9_8_001	MR08_867	MR08_219	both
MR09J_9_8_002	MR08_865	MR08_194	both
MR09J_9_8_004	MR08_210	MR08_313	both
MR09J_9_8_005	MR08_743	MR08_559	both
MR09J_9_8_006	MR08_867	MR08_219	both
MR09J_9_8_007	MR08_310	MR08_492	both
MR09J_9_8_009	MR08_210	MR08_313	both
MR09J_9_8_010	MR08_870	MR08_219	both
MR09J_9_8_011	MR08_741	MR08_397	both
MR09J_9_8_012	MR08_867	MR08_755	both
MR09MAR_003	MR08_294	MR08_473	both
MR09MAR_004	MR08_318	MR08_540	both
MR09MAR_005	MR08_280	MR08_599	both
MR09MAR_006	MR08_730	MR08_063	both
MR09MAR_007	MR08_294	MR08_473	both
MR09MAR_008	MR08_294	MR08_473	both
MR09MAR_009	MR08_730	MR08_661	both
MR09MAR_010	MR08_730	MR08_661	both
MR09MAR_011	MR08_294	MR08_473	both
MR09MAR_012	MR08_719	MR08_063	both
MR09MAR_013	MR08_318	MR08_540	both
MR09MAR_014	MR08_280	MR08_335	both
MR09MAR_015	MR08_627	MR08_244	both
MR09MAR_016	MR08_294	MR08_086	both
MR09MAR_017	MR08_280	MR08_335	both
MR09MAR_018	MR08_294	MR08_473	both
MR09MAR_019	MR08_730	MR08_063	both
MR09MAR_021	MR08_294	MR08_473	both
MR09MAR_022	MR08_294	MR08_473	both
MR09MAR_023	MR08_404	MR08_096	both
MR09MAY_048	MR08_315	MR08_113	both
MR09MAY_050	MR08_315	MR08_017	both
MR09MAY_051	MR08_825	MR08_787	both
MR09MAY_052	MR08_699	MR08_612	both
MR09MAY_053	MR08_123	MR08_502	both
MR09MAY_055	MR08_123	MR08_502	both
MR09MAY_056	MR08_322	MR08_292	both
MR09MAY_058	MR08_394	MR08_467	both
MR09MAY_059	MR08_802	MR08_755	both
MR09MAY_060	MR08_708	MR08_566	both
MR09MAY_061	MR08_735	MR08_314	both
MR09MAY_062	MR08_028	MR08_243	both
MR09MAY_063	MR08_790	MR08_429	both
MR09MAY_064	MR08_057	MR08_375	both
MR09MAY_065	MR08_185	MR08_501	both
MR09MAY_066	MR08_020	MR08_142	both
MR09MAY_067	MR08_672	MR08_649	both
MR09MAY_068	MR08_712	MR08_360	both
MR09MAY_069	MR08_374	MR08_014	both
MR09MAY_070	MR08_020	MR08_142	both
MR09MAY_071	MR08_786	MR08_085	both
MR09NOV_180	MR08_742	MR08_094	both
MR09NOV_182	MR08_364	MR08_559	both
MR09NOV_184	MR08_676	MR08_563	both
