n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
301	151	150	0.99	678702	4494.72	1141.93	2.5	7	4524.68	3166.39	2.52	9	378	29.965	Before	0	759	301	222	1	4
222	115	107	0.93	222	1.93	1.11	1.35	4	2.07	1.37	1.45	4	155	0.018	After	223	759	301	222	1	4
393	197	196	0.99	887125	4503.17	1141.9	2.38	8	4526.15	3059.31	2.39	7	469	22.975	Before	0	760	393	306	1	4
294	155	139	0.9	306	1.97	1.19	1.36	3	2.2	1.35	1.52	4	211	0.014	After	258	760	393	306	1	4
350	175	175	1	788184	4503.91	1391.21	1.67	4	4503.91	3064.45	1.67	5	293	25.737	Before	0	761	350	246	1	4
254	135	119	0.88	246	1.82	1.01	1.18	3	2.07	1.21	1.34	3	159	0.015	After	134	761	350	246	1	4
169	85	84	0.99	391396	4604.66	1159.25	1.82	4	4659.48	2982.91	1.85	4	155	54.817	Before	0	762	169	252	1	4
148	78	70	0.9	252	3.23	1.65	1.41	4	3.6	2.61	1.57	4	110	0.046	After	45	762	169	252	1	4
491	246	245	1	1112803	4523.59	1108.02	4.28	11	4542.05	2497.91	4.29	11	1052	18.464	Before	0	763	491	264	1	4
311	159	152	0.96	264	1.66	0.88	1.43	4	1.74	1.11	1.49	5	227	0.011	After	825	763	491	264	1	4
198	99	99	1	419657	4238.96	1220.84	1.77	6	4238.96	2651.27	1.77	4	175	42.818	Before	0	764	198	410	1	4
180	94	86	0.91	410	4.36	2.28	1.44	3	4.77	2.97	1.57	3	135	0.051	After	40	764	198	410	1	4
405	203	202	1	933098	4596.54	1078.09	4.2	11	4619.3	2667.3	4.22	10	853	22.755	Before	0	765	405	478	1	4
342	176	166	0.94	478	2.72	1.53	1.93	5	2.88	2.14	2.05	6	340	0.016	After	513	765	405	478	1	4
240	120	120	1	546326	4552.72	1075.12	3.22	7	4552.72	3053.59	3.22	8	387	37.939	Before	0	766	240	148	1	4
160	87	73	0.84	148	1.7	1.1	1.26	3	2.03	1.28	1.51	4	110	0.023	After	277	766	240	148	1	4
193	97	96	0.99	417074	4299.73	1275.67	2.51	7	4344.52	2754.92	2.53	5	243	44.789	Before	0	767	193	337	1	4
176	92	84	0.91	337	3.66	1.86	1.82	5	4.01	2.6	1.99	4	167	0.044	After	76	767	193	337	1	4
45	23	22	0.96	98127	4266.39	1115.69	2.43	6	4460.32	2559.66	2.55	5	56	193.927	Before	0	768	45	207	1	4
45	23	22	0.96	207	9	3.95	2.17	5	9.41	6.49	2.27	5	50	0.409	After	6	768	45	207	1	4
93	47	46	0.98	199635	4247.55	1138.12	4.32	9	4339.89	2026.73	4.41	9	203	92.338	Before	0	769	93	94	1	4
77	41	36	0.88	94	2.29	1.19	1.95	5	2.61	1.84	2.22	6	80	0.064	After	123	769	93	94	1	4
152	76	76	1	322532	4243.84	1059.55	3.33	10	4243.84	3171.68	3.33	9	253	55.84	Before	0	770	152	110	1	4
108	57	51	0.89	110	1.93	1.08	1.53	4	2.16	1.39	1.71	4	87	0.038	After	166	770	152	110	1	4
219	110	109	0.99	463482	4213.47	1451.92	1.75	7	4252.13	2870.4	1.77	5	193	38.656	Before	0	771	219	403	1	4
204	104	100	0.96	403	3.88	2.08	1.57	4	4.03	2.74	1.63	5	163	0.039	After	30	771	219	403	1	4
244	122	122	1	533000	4368.85	1583.24	1.67	4	4368.85	3042.6	1.67	5	204	35.81	Before	0	772	244	204	1	4
188	93	95	1.02	204	2.19	1.21	1.27	2	2.15	1.49	1.24	3	118	0.023	After	86	772	244	204	1	4
444	222	222	1	981070	4419.23	1134.29	3.34	9	4419.23	2581.56	3.34	8	742	19.906	Before	0	773	444	330	1	4
321	169	152	0.9	330	1.95	1.14	1.49	4	2.17	1.32	1.65	5	251	0.013	After	491	773	444	330	1	4
264	132	132	1	604943	4582.9	1181.52	1.73	4	4582.9	2988.21	1.73	5	229	34.719	Before	0	774	264	226	1	4
193	100	93	0.93	226	2.26	1.33	1.29	3	2.43	1.6	1.39	4	129	0.024	After	100	774	264	226	1	4
466	233	233	1	1017511	4367	1282.95	1.75	11	4367	3115.49	1.75	6	407	18.742	Before	0	775	466	56	1	4
101	53	48	0.91	56	1.06	0.23	1.02	2	1.17	0.52	1.12	3	54	0.022	After	353	775	466	56	1	4
326	163	163	1	754170	4626.81	1158.08	3.21	8	4626.81	2831.64	3.21	8	523	28.385	Before	0	776	326	495	1	4
295	153	142	0.93	495	3.24	1.72	2.03	6	3.49	2.29	2.18	6	310	0.023	After	213	776	326	495	1	4
413	207	206	1	897275	4334.66	1403.89	1.63	6	4355.7	3062.12	1.64	5	337	21.042	Before	0	777	413	413	1	4
326	170	156	0.92	413	2.43	1.37	1.26	3	2.65	1.74	1.38	5	215	0.016	After	122	777	413	413	1	4
244	122	122	1	541407	4437.76	1214.82	3.43	7	4437.76	2828.94	3.43	9	418	36.375	Before	0	778	244	89	1	4
113	62	51	0.82	89	1.44	0.74	1.18	2	1.75	1.26	1.43	5	73	0.028	After	345	778	244	89	1	4
45	23	22	0.96	96913	4213.61	1244.17	2.26	6	4405.14	3757.65	2.36	5	52	191.528	Before	0	779	45	426	1	4
45	23	22	0.96	426	18.52	7.08	2.13	6	19.36	16.94	2.23	5	49	0.842	After	3	779	45	426	1	4
421	211	210	1	949973	4502.24	1147.79	4.16	9	4523.68	2543.91	4.18	9	877	21.439	Before	0	780	421	339	1	4
337	173	164	0.95	339	1.96	1.04	1.6	4	2.07	1.29	1.68	5	276	0.012	After	601	780	421	339	1	4
67	34	33	0.97	163907	4820.79	1259.08	3.41	9	4966.88	2993.99	3.52	8	116	146.085	Before	0	781	67	228	1	4
66	34	32	0.94	228	6.71	3.06	2.76	7	7.12	5.52	2.94	8	94	0.21	After	22	781	67	228	1	4
95	48	47	0.98	217534	4531.96	1156.24	1.58	3	4628.38	3812.6	1.62	4	76	96.425	Before	0	782	95	301	1	4
91	48	43	0.9	301	6.27	3.17	1.44	3	7	5.96	1.6	4	69	0.146	After	7	782	95	301	1	4
232	116	116	1	532160	4587.59	1067.82	4.33	10	4587.59	2288.46	4.33	8	502	39.548	Before	0	783	232	188	1	4
166	86	80	0.93	188	2.19	1.26	1.58	3	2.35	1.31	1.7	4	136	0.027	After	366	783	232	188	1	4
40	20	20	1	88623	4431.15	1004.14	2.5	5	4431.15	1976.76	2.5	4	50	221.558	Before	0	784	40	355	1	4
40	20	20	1	355	17.75	4.99	2.45	4	17.75	7.94	2.45	4	49	0.887	After	1	784	40	355	1	4
322	161	161	1	723636	4494.63	1241.55	2.45	8	4494.63	3033.22	2.45	6	395	27.917	Before	0	785	322	284	1	4
243	126	117	0.93	284	2.25	1.35	1.44	4	2.43	1.62	1.56	4	182	0.019	After	213	785	322	284	1	4
111	56	55	0.98	247242	4415.04	1134.92	3.25	7	4495.31	2680.95	3.31	8	182	80.273	Before	0	786	111	431	1	4
110	56	54	0.96	431	7.7	3.44	2.8	5	7.98	5.91	2.91	6	157	0.143	After	25	786	111	431	1	4
274	137	137	1	627137	4577.64	1173.89	1.9	5	4577.64	3050.03	1.9	4	260	33.413	Before	0	787	274	187	1	4
203	103	100	0.97	187	1.82	1	1.25	3	1.87	1.07	1.29	4	129	0.018	After	131	787	274	187	1	4
236	118	118	1	537734	4557.07	1202.8	1.84	5	4557.07	3073.9	1.84	5	217	38.619	Before	0	788	236	451	1	4
224	115	109	0.95	451	3.92	1.75	1.52	4	4.14	2.85	1.61	4	175	0.036	After	42	788	236	451	1	4
447	224	223	1	1022726	4565.74	1206.25	2.52	6	4586.22	3407.93	2.53	7	565	20.474	Before	0	789	447	181	1	4
218	115	103	0.9	181	1.57	0.73	1.26	2	1.76	1.01	1.41	4	145	0.015	After	420	789	447	181	1	4
366	183	183	1	813915	4447.62	1154.16	2.37	6	4447.62	3140.99	2.37	8	433	24.304	Before	0	790	366	34	1	4
64	33	31	0.94	34	1.03	0.17	1.03	2	1.1	0.3	1.1	2	34	0.033	After	399	790	366	34	1	4
212	106	106	1	467473	4410.12	1182.59	4.26	11	4410.12	2265.21	4.26	10	452	41.605	Before	0	791	212	102	1	4
132	66	66	1	102	1.55	0.83	1.38	3	1.55	0.98	1.38	4	91	0.023	After	361	791	212	102	1	4
245	123	122	0.99	547504	4451.25	1204.59	3.13	9	4487.74	3107.88	3.16	9	385	36.486	Before	0	792	245	220	1	4
194	105	89	0.85	220	2.1	1.06	1.48	3	2.47	1.64	1.74	5	155	0.024	After	230	792	245	220	1	4
34	17	17	1	70213	4130.18	1245.2	2.47	5	4130.18	2760.54	2.47	5	42	242.952	Before	0	793	34	115	1	4
32	17	15	0.88	115	6.76	2.63	2.18	4	7.67	4.72	2.47	5	37	0.451	After	5	793	34	115	1	4
302	151	151	1	690205	4570.89	1221.46	4.34	11	4570.89	2599.41	4.34	10	655	30.271	Before	0	794	302	419	1	4
275	144	131	0.91	419	2.91	1.65	2.12	5	3.2	2.1	2.34	7	306	0.022	After	349	794	302	419	1	4
157	79	78	0.99	344216	4357.16	1126.48	3.11	9	4413.03	2754.27	3.15	7	246	55.861	Before	0	795	157	64	1	4
84	46	38	0.83	64	1.39	0.65	1.17	2	1.68	0.96	1.42	4	54	0.037	After	192	795	157	64	1	4
473	237	236	1	1014499	4280.59	1301.09	1.79	5	4298.72	3197.17	1.8	5	424	18.138	Before	0	796	473	128	1	4
185	95	90	0.95	128	1.35	0.63	1.11	2	1.42	0.7	1.17	2	105	0.015	After	319	796	473	128	1	4
133	67	66	0.99	296387	4423.69	1211.14	3.12	8	4490.71	2772.24	3.17	7	209	67.026	Before	0	797	133	147	1	4
113	59	54	0.92	147	2.49	1.32	1.58	4	2.72	2.02	1.72	4	93	0.046	After	116	797	133	147	1	4
424	212	212	1	936295	4416.49	1271.92	1.71	11	4416.49	3184.89	1.71	5	363	20.832	Before	0	798	424	291	1	4
283	147	136	0.93	291	1.98	1.11	1.23	3	2.14	1.28	1.33	3	181	0.015	After	182	798	424	291	1	4
45	23	22	0.96	95558	4154.7	1229.57	2.3	5	4343.55	2897.31	2.41	5	53	188.85	Before	0	799	45	133	1	4
42	23	19	0.83	133	5.78	2.33	1.96	5	7	3.48	2.37	5	45	0.304	After	8	799	45	133	1	4
428	214	214	1	963499	4502.33	1146.69	3.24	9	4502.33	2984.83	3.24	8	694	21.039	Before	0	800	428	187	1	4
246	128	118	0.92	187	1.46	0.67	1.22	3	1.58	1.01	1.32	5	156	0.012	After	538	800	428	187	1	4
412	206	206	1	916570	4449.37	1294.01	1.79	5	4449.37	3111.43	1.79	5	369	21.599	Before	0	801	412	59	1	4
107	55	52	0.95	59	1.07	0.26	1.04	2	1.13	0.4	1.1	2	57	0.021	After	312	801	412	59	1	4
104	52	52	1	230613	4434.87	1156.86	3.12	6	4434.87	3013.29	3.12	8	162	85.286	Before	0	802	104	210	1	4
94	49	45	0.92	210	4.29	2.21	2.08	4	4.67	3.14	2.27	6	102	0.095	After	60	802	104	210	1	4
60	30	30	1	136510	4550.33	1028.45	4.13	7	4550.33	1786.83	4.13	8	124	151.678	Before	0	803	60	327	1	4
60	30	30	1	327	10.9	4.73	3.5	6	10.9	5.81	3.5	7	105	0.363	After	19	803	60	327	1	4
131	66	65	0.98	296038	4485.42	1228.81	4	8	4554.43	2490.37	4.06	11	264	69.007	Before	0	804	131	146	1	4
115	60	55	0.92	146	2.43	1.27	1.83	4	2.65	1.39	2	4	110	0.044	After	154	804	131	146	1	4
414	207	207	1	890932	4304.02	1262.53	1.78	12	4304.02	2794.51	1.78	5	368	20.792	Before	0	805	414	214	1	4
240	126	114	0.9	214	1.7	1.01	1.17	3	1.88	1.36	1.3	4	148	0.015	After	220	805	414	214	1	4
103	52	51	0.98	234463	4508.9	1174.5	4.23	10	4597.31	2254.09	4.31	9	220	88.41	Before	0	806	103	380	1	4
100	51	49	0.96	380	7.45	3.21	3.25	7	7.76	4.17	3.39	8	166	0.152	After	54	806	103	380	1	4
188	94	94	1	423132	4501.4	1146.85	3.35	10	4501.4	2538.53	3.35	8	315	47.887	Before	0	807	188	346	1	4
174	90	84	0.93	346	3.84	2.13	2.04	5	4.12	2.95	2.19	5	184	0.046	After	131	807	188	346	1	4
486	243	243	1	1063477	4376.45	1348.68	1.73	6	4376.45	3164.55	1.73	6	420	18.01	Before	0	808	486	296	1	4
324	172	152	0.88	296	1.72	0.88	1.17	3	1.95	1.22	1.32	4	201	0.011	After	219	808	486	296	1	4
456	228	228	1	1036546	4546.25	1142.93	3.46	8	4546.25	2899.25	3.46	10	788	19.94	Before	0	809	456	466	1	4
376	199	177	0.89	466	2.34	1.33	1.63	4	2.63	1.82	1.83	7	324	0.013	After	464	809	456	466	1	4
420	210	210	1	931001	4433.34	1138.22	3.34	8	4433.34	2542.55	3.34	7	702	21.111	Before	0	810	420	171	1	4
232	121	111	0.92	171	1.41	0.71	1.21	4	1.54	0.86	1.32	3	147	0.013	After	555	810	420	171	1	4
464	232	232	1	1027693	4429.71	1197.76	3.32	9	4429.71	2679.13	3.32	9	770	19.094	Before	0	811	464	477	1	4
370	193	177	0.92	477	2.47	1.49	1.62	4	2.69	1.85	1.77	4	313	0.014	After	457	811	464	477	1	4
268	134	134	1	607334	4532.34	1108.31	3.2	9	4532.34	2674.3	3.2	7	429	33.823	Before	0	812	268	252	1	4
223	115	108	0.94	252	2.19	1.18	1.56	4	2.33	1.62	1.66	5	179	0.02	After	250	812	268	252	1	4
184	92	92	1	405073	4402.97	1272.19	1.76	5	4402.97	2704.61	1.76	4	162	47.858	Before	0	813	184	177	1	4
141	75	66	0.88	177	2.36	1.4	1.28	3	2.68	1.8	1.45	3	96	0.036	After	66	813	184	177	1	4
57	29	28	0.97	133412	4600.41	1137.97	3.38	7	4764.71	2508.63	3.5	6	98	164.3	Before	0	814	57	140	1	4
54	27	27	1	140	5.19	2.62	2.37	5	5.19	3.17	2.37	5	64	0.192	After	34	814	57	140	1	4
233	117	116	0.99	523125	4471.15	1310.21	1.77	5	4509.7	3144.4	1.78	5	207	38.544	Before	0	815	233	85	1	4
112	58	54	0.93	85	1.47	0.6	1.12	2	1.57	0.84	1.2	3	65	0.027	After	142	815	233	85	1	4
71	36	35	0.97	160921	4470.03	1053.35	3.44	7	4597.74	2238.49	3.54	6	124	127.715	Before	0	816	71	351	1	4
70	36	34	0.94	351	9.75	3.69	3.03	6	10.32	4.95	3.21	5	109	0.287	After	15	816	71	351	1	4
45	23	22	0.96	104260	4533.04	1400.81	2.39	5	4739.09	3670.53	2.5	7	55	206.047	Before	0	817	45	236	1	4
45	23	22	0.96	236	10.26	5.14	2.35	4	10.73	9.39	2.45	7	54	0.466	After	1	817	45	236	1	4
489	245	244	1	1089519	4447.02	1233.87	2.43	7	4465.24	2915.17	2.44	6	596	18.225	Before	0	818	489	234	1	4
262	139	123	0.88	234	1.68	0.84	1.29	3	1.9	1.14	1.46	4	179	0.014	After	417	818	489	234	1	4
411	206	205	1	916676	4449.88	1136.98	2.57	6	4471.59	3081.3	2.59	7	530	21.707	Before	0	819	411	260	1	4
280	146	134	0.92	260	1.78	1.02	1.35	3	1.94	1.28	1.47	4	197	0.013	After	333	819	411	260	1	4
437	219	218	1	968649	4423.05	1265.56	1.67	9	4443.34	3211.03	1.67	5	365	20.289	Before	0	820	437	387	1	4
321	171	150	0.88	387	2.26	1.45	1.21	3	2.58	1.87	1.38	4	207	0.015	After	158	820	437	387	1	4
305	153	152	0.99	698517	4565.47	1201.49	3.27	9	4595.51	3026.63	3.29	8	500	30.036	Before	0	821	305	37	1	4
69	36	33	0.92	37	1.03	0.17	1.03	2	1.12	0.33	1.12	2	37	0.031	After	463	821	305	37	1	4
301	151	150	0.99	687499	4552.97	1175.64	4.43	13	4583.33	2330.54	4.46	9	669	30.353	Before	0	822	301	283	1	4
228	120	108	0.9	283	2.36	1.25	1.83	4	2.62	1.62	2.04	5	220	0.022	After	449	822	301	283	1	4
158	79	79	1	365230	4623.16	1270.07	1.65	4	4623.16	3278.72	1.65	4	130	58.521	Before	0	823	158	395	1	4
152	77	75	0.97	395	5.13	2.26	1.52	3	5.27	3.99	1.56	4	117	0.068	After	13	823	158	395	1	4
357	179	178	0.99	784673	4383.65	1296.89	1.7	5	4408.28	2969.77	1.71	6	304	24.627	Before	0	824	357	45	1	4
80	41	39	0.95	45	1.1	0.3	1.02	2	1.15	0.43	1.08	2	42	0.028	After	262	824	357	45	1	4
310	155	155	1	697119	4497.54	1156.96	3.41	9	4497.54	2794.71	3.41	8	529	29.016	Before	0	825	310	483	1	4
282	149	133	0.89	483	3.24	1.84	2.03	5	3.63	2.55	2.28	6	303	0.024	After	226	825	310	483	1	4
35	18	17	0.94	77169	4287.17	1123.7	4.33	7	4539.35	2357.56	4.59	10	78	252.186	Before	0	826	35	80	1	4
32	18	14	0.78	80	4.44	2.66	2.61	5	5.71	3.43	3.36	6	47	0.317	After	31	826	35	80	1	4
221	111	110	0.99	477818	4304.67	1298.88	1.78	5	4343.8	3163.21	1.8	5	198	39.133	Before	0	827	221	188	1	4
153	83	70	0.84	188	2.27	1.38	1.25	2	2.69	1.87	1.49	4	104	0.032	After	94	827	221	188	1	4
247	124	123	0.99	539760	4352.9	1145.47	2.46	5	4388.29	3362.69	2.48	6	305	35.389	Before	0	828	247	443	1	4
221	120	101	0.84	443	3.69	1.91	1.85	4	4.39	2.85	2.2	5	222	0.037	After	83	828	247	443	1	4
357	179	178	0.99	829499	4634.07	1228.26	4.28	12	4660.11	2675.33	4.3	10	766	26.034	Before	0	829	357	266	1	4
253	128	125	0.98	266	2.08	1.2	1.63	5	2.13	1.26	1.67	5	209	0.017	After	557	829	357	266	1	4
183	92	91	0.99	425251	4622.29	1111.81	1.61	4	4673.09	3060.3	1.63	4	148	50.794	Before	0	830	183	74	1	4
100	50	50	1	74	1.48	0.71	1.14	2	1.48	0.79	1.14	3	57	0.03	After	91	830	183	74	1	4
144	72	72	1	327095	4542.99	1246.95	1.85	5	4542.99	2721.01	1.85	4	133	63.097	Before	0	831	144	230	1	4
134	66	68	1.03	230	3.48	1.68	1.61	3	3.38	2.28	1.56	4	106	0.051	After	27	831	144	230	1	4
347	174	173	0.99	781506	4491.41	1130.61	4.28	11	4517.38	2697.27	4.3	13	744	25.962	Before	0	832	347	305	1	4
272	140	132	0.94	305	2.18	1.21	1.68	4	2.31	1.61	1.78	6	235	0.017	After	509	832	347	305	1	4
98	49	49	1	224885	4589.49	1040.84	2.82	7	4589.49	3038.8	2.82	5	138	93.663	Before	0	833	98	58	1	4
61	29	32	1.1	58	2	1.22	1.52	4	1.81	1.06	1.38	3	44	0.062	After	94	833	98	58	1	4
432	216	216	1	973022	4504.73	1172.07	2.45	6	4504.73	3043.12	2.45	7	530	20.855	Before	0	834	432	255	1	4
273	149	124	0.83	255	1.71	0.88	1.3	3	2.06	1.35	1.56	5	194	0.014	After	336	834	432	255	1	4
196	98	98	1	440064	4490.45	1258.77	2.39	7	4490.45	3116.22	2.39	6	234	45.821	Before	0	835	196	367	1	4
177	94	83	0.88	367	3.9	2.29	1.71	4	4.42	3.45	1.94	5	161	0.047	After	73	835	196	367	1	4
295	148	147	0.99	686078	4635.66	1258.29	4.21	11	4667.2	2619.34	4.24	11	623	31.535	Before	0	836	295	256	1	4
224	118	106	0.9	256	2.17	1.2	1.69	4	2.42	1.52	1.88	5	199	0.02	After	424	836	295	256	1	4
28	14	14	1	69650	4975	1186.42	2.36	3	4975	2490.94	2.36	4	33	355.357	Before	0	837	28	115	1	4
27	14	13	0.93	115	8.21	3.36	2.14	3	8.85	5.3	2.31	3	30	0.632	After	3	837	28	115	1	4
275	138	137	0.99	616785	4469.46	1176.58	2.35	9	4502.08	3103.42	2.36	7	324	32.624	Before	0	838	275	262	1	4
211	113	98	0.87	262	2.32	1.23	1.42	3	2.67	1.88	1.63	4	160	0.024	After	164	838	275	262	1	4
130	65	65	1	282979	4353.52	1165.71	4.2	8	4353.52	2283.5	4.2	10	273	66.977	Before	0	839	130	209	1	4
122	63	59	0.94	209	3.32	1.91	2.14	5	3.54	2.58	2.29	7	135	0.056	After	138	839	130	209	1	4
121	61	60	0.98	272376	4465.18	1171.25	4.33	10	4539.6	2333.72	4.4	8	264	74.42	Before	0	840	121	129	1	4
104	55	49	0.89	129	2.35	1.57	1.73	4	2.63	1.6	1.94	5	95	0.048	After	169	840	121	129	1	4
347	174	173	0.99	802291	4610.87	1128.23	3.26	7	4637.52	2741.4	3.28	7	567	26.652	Before	0	841	347	460	1	4
306	159	147	0.92	460	2.89	1.52	1.86	4	3.13	2.05	2.01	6	295	0.02	After	272	841	347	460	1	4
221	111	110	0.99	509523	4590.3	1255.35	1.76	4	4632.03	3522.49	1.77	5	195	41.73	Before	0	842	221	244	1	4
185	99	86	0.87	244	2.46	1.32	1.35	3	2.84	2.28	1.56	5	134	0.029	After	61	842	221	244	1	4
272	136	136	1	596816	4388.35	1141.11	3.32	9	4388.35	2866.36	3.32	7	452	32.267	Before	0	843	272	287	1	4
219	114	105	0.92	287	2.52	1.39	1.67	3	2.73	2.06	1.81	5	190	0.024	After	262	843	272	287	1	4
249	125	124	0.99	575359	4602.87	1155.7	2.54	7	4639.99	3226.12	2.56	6	317	37.12	Before	0	844	249	389	1	4
223	120	103	0.86	389	3.24	1.91	1.66	4	3.78	2.54	1.93	5	199	0.031	After	118	844	249	389	1	4
163	82	81	0.99	367457	4481.18	1155.24	4.59	9	4536.51	2184.9	4.64	9	376	55.323	Before	0	845	163	85	1	4
101	51	50	0.98	85	1.67	0.91	1.39	3	1.7	0.76	1.42	3	71	0.033	After	305	845	163	85	1	4
465	233	232	1	993589	4264.33	1316.49	1.76	6	4282.71	3013.77	1.77	5	410	18.381	Before	0	846	465	84	1	4
142	70	72	1.03	84	1.2	0.44	1.1	2	1.17	0.44	1.07	2	77	0.017	After	333	846	465	84	1	4
125	63	62	0.98	278501	4420.65	1151.83	1.73	6	4491.95	2789.25	1.76	4	109	71.301	Before	0	847	125	232	1	4
115	60	55	0.92	232	3.87	1.94	1.48	5	4.22	2.87	1.62	4	89	0.07	After	20	847	125	232	1	4
198	99	99	1	451594	4561.56	1148.71	4.05	9	4561.56	3139.26	4.05	11	401	46.076	Before	0	848	198	305	1	4
183	97	86	0.89	305	3.14	1.83	2.14	6	3.55	2.47	2.42	7	208	0.037	After	193	848	198	305	1	4
212	106	106	1	479850	4526.89	1213.5	2.58	6	4526.89	3472.72	2.58	7	273	42.706	Before	0	849	212	270	1	4
176	97	79	0.81	270	2.78	1.67	1.62	5	3.42	2.46	1.99	4	157	0.035	After	116	849	212	270	1	4
367	184	183	0.99	824447	4480.69	1192.16	3.31	8	4505.17	2537.16	3.33	8	609	24.485	Before	0	850	367	408	1	4
313	164	149	0.91	408	2.49	1.37	1.71	5	2.74	1.89	1.88	5	280	0.017	After	329	850	367	408	1	4
435	218	217	1	996457	4570.9	1199.06	3.44	10	4591.97	2831.99	3.46	10	750	21.064	Before	0	851	435	426	1	4
353	185	168	0.91	426	2.3	1.33	1.69	4	2.54	1.84	1.86	6	313	0.014	After	437	851	435	426	1	4
99	50	49	0.98	238765	4775.3	1138.35	1.7	4	4872.76	3228.45	1.73	5	85	97.455	Before	0	852	99	364	1	4
97	50	47	0.94	364	7.28	3.04	1.62	3	7.74	5.48	1.72	5	81	0.155	After	4	852	99	364	1	4
221	111	110	0.99	472972	4261.01	1146.77	2.44	7	4299.75	2628.97	2.46	6	271	38.736	Before	0	853	221	74	1	4
98	52	46	0.88	74	1.42	0.64	1.12	2	1.61	0.98	1.26	4	58	0.031	After	213	853	221	74	1	4
193	97	96	0.99	416343	4292.2	1078.38	2.42	5	4336.91	3012.65	2.45	7	235	44.71	Before	0	854	193	479	1	4
180	94	86	0.91	479	5.1	2.46	1.91	4	5.57	4.21	2.09	6	180	0.059	After	55	854	193	479	1	4
56	28	28	1	117815	4207.68	1031.74	2.36	5	4207.68	3102.6	2.36	5	66	150.274	Before	0	855	56	266	1	4
56	28	28	1	266	9.5	3.35	2.29	4	9.5	7.6	2.29	5	64	0.339	After	2	855	56	266	1	4
344	172	172	1	781928	4546.09	1055.38	4.35	15	4546.09	2823.42	4.35	12	748	26.431	Before	0	856	344	349	1	4
274	147	127	0.86	349	2.37	1.32	1.79	5	2.75	1.52	2.07	6	263	0.019	After	485	856	344	349	1	4
150	75	75	1	331204	4416.05	1095.63	2.72	7	4416.05	2897.11	2.72	6	204	58.881	Before	0	857	150	112	1	4
111	59	52	0.88	112	1.9	1.03	1.44	3	2.15	1.27	1.63	4	85	0.037	After	119	857	150	112	1	4
479	240	239	1	1090806	4545.02	1159.14	4.2	11	4564.04	2637.07	4.22	10	1009	19.017	Before	0	858	479	118	1	4
186	92	94	1.02	118	1.28	0.5	1.2	2	1.26	0.53	1.17	2	110	0.014	After	899	858	479	118	1	4
45	23	22	0.96	113905	4952.39	1149.65	2.61	6	5177.5	2975.99	2.73	7	60	225.109	Before	0	859	45	331	1	4
45	23	22	0.96	331	14.39	4.64	2.52	5	15.05	8.62	2.64	7	58	0.654	After	2	859	45	331	1	4
349	175	174	0.99	807769	4615.82	1237.94	2.56	7	4642.35	3227.43	2.57	7	448	26.528	Before	0	860	349	225	1	4
240	123	117	0.95	225	1.83	1.02	1.38	4	1.92	1.2	1.45	4	170	0.016	After	278	860	349	225	1	4
274	137	137	1	596297	4352.53	1223.67	2.41	7	4352.53	3089.72	2.41	6	330	31.77	Before	0	861	274	72	1	4
110	57	53	0.93	72	1.26	0.48	1.11	3	1.36	0.59	1.19	2	63	0.024	After	267	861	274	72	1	4
476	238	238	1	1073233	4509.38	1116.19	1.81	8	4509.38	3358.42	1.81	7	431	18.947	Before	0	862	476	397	1	4
366	191	175	0.92	397	2.08	1.26	1.32	4	2.27	1.54	1.45	4	253	0.012	After	178	862	476	397	1	4
206	103	103	1	449347	4362.59	1057.23	3.34	8	4362.59	2853.91	3.34	8	344	42.355	Before	0	863	206	227	1	4
177	94	83	0.88	227	2.41	1.51	1.59	4	2.73	1.88	1.8	4	149	0.029	After	195	863	206	227	1	4
394	197	197	1	858975	4360.28	1174.23	1.76	7	4360.28	3229.9	1.76	5	347	22.133	Before	0	864	394	376	1	4
313	170	143	0.84	376	2.21	1.33	1.24	4	2.63	2.07	1.47	4	210	0.015	After	137	864	394	376	1	4
314	157	157	1	724600	4615.29	1118.05	4.46	11	4615.29	2496.73	4.46	9	700	29.397	Before	0	865	314	275	1	4
251	130	121	0.93	275	2.12	1.17	1.72	5	2.27	1.34	1.85	5	224	0.017	After	476	865	314	275	1	4
370	185	185	1	833806	4507.06	1199.55	1.81	5	4507.06	3225.89	1.81	4	334	24.362	Before	0	866	370	229	1	4
248	134	114	0.85	229	1.71	0.93	1.19	3	2.01	1.51	1.4	4	160	0.015	After	174	866	370	229	1	4
229	115	114	0.99	472025	4104.57	1262.01	1.76	5	4140.57	2902.96	1.77	5	202	36.005	Before	0	867	229	136	1	4
138	73	65	0.89	136	1.86	1.07	1.16	3	2.09	1.45	1.31	4	85	0.029	After	117	867	229	136	1	4
235	118	117	0.99	519576	4403.19	1161.75	2.36	7	4440.82	2759.25	2.38	6	279	37.634	Before	0	868	235	496	1	4
219	112	107	0.96	496	4.43	2.26	1.84	4	4.64	3.49	1.93	5	206	0.041	After	73	868	235	496	1	4
267	134	133	0.99	589894	4402.19	1317.09	1.72	6	4435.29	3001.54	1.74	5	231	33.099	Before	0	869	267	460	1	4
245	126	119	0.94	460	3.65	1.83	1.47	5	3.87	2.73	1.55	4	185	0.031	After	46	869	267	460	1	4
