n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	true.npar	true.noff	true.lambda	true.sr	true.sckew	mat
100	50	50	1	408976	8179.52	2414.88	3.52	8	8179.52	4170.49	3.52	7	176	163.59	100	25	4	1	decline	Original
39	20	19	0.95	25	1.25	0.72	1.15	3	1.32	0.58	1.21	3	23	0.066	100	25	4	1	decline	Subsampled
100	50	50	1	404039	8080.78	2483.6	4.16	12	8080.78	5220.84	4.16	10	208	161.616	100	25	4	1	decline	Original
36	19	17	0.89	25	1.32	0.58	1.16	2	1.47	1.23	1.29	3	22	0.077	100	25	4	1	decline	Subsampled
100	50	50	1	400559	8011.18	2365.53	2.44	6	8011.18	6891.8	2.44	6	122	160.224	100	25	4	1	decline	Original
34	19	15	0.79	25	1.32	0.58	1	1	1.67	0.98	1.27	2	19	0.088	100	25	4	1	decline	Subsampled
100	50	50	1	397414	7948.28	2343.6	1.72	3	7948.28	4920.32	1.72	4	86	158.966	100	25	4	1	decline	Original
40	21	19	0.9	25	1.19	0.51	1.05	2	1.32	0.75	1.16	3	22	0.063	100	25	4	1	decline	Subsampled
100	50	50	1	397558	7951.16	2367.85	3.44	7	7951.16	5029.84	3.44	7	172	159.023	100	25	4	1	decline	Original
37	19	18	0.95	25	1.32	0.58	1.21	2	1.39	0.7	1.28	3	23	0.073	100	25	4	1	decline	Subsampled
100	50	50	1	413669	8273.38	2342.26	2.48	5	8273.38	5998.86	2.48	6	124	165.468	100	25	4	1	decline	Original
38	19	19	1	25	1.32	0.58	1.16	2	1.32	0.75	1.16	2	22	0.069	100	25	4	1	decline	Subsampled
100	50	50	1	419983	8399.66	2181.16	3.48	7	8399.66	5700.59	3.48	7	174	167.993	100	25	4	1	decline	Original
32	17	15	0.88	25	1.47	0.72	1.24	2	1.67	0.9	1.4	4	21	0.098	100	25	4	1	decline	Subsampled
100	50	50	1	414167	8283.34	2001.24	4.28	9	8283.34	4503.84	4.28	9	214	165.667	100	25	4	1	decline	Original
35	18	17	0.94	25	1.39	0.5	1.33	2	1.47	0.72	1.41	3	24	0.082	100	25	4	1	decline	Subsampled
100	50	50	1	389008	7780.16	2261.65	1.74	6	7780.16	5110.62	1.74	4	87	155.603	100	25	4	1	decline	Original
38	19	19	1	25	1.32	0.58	1.11	2	1.32	0.58	1.11	2	21	0.069	100	25	4	1	decline	Subsampled
100	50	50	1	381315	7626.3	2302.2	1.62	5	7626.3	5261.15	1.62	4	81	152.526	100	25	4	1	decline	Original
36	19	17	0.89	25	1.32	0.58	1.05	2	1.47	0.8	1.18	2	20	0.077	100	25	4	1	decline	Subsampled
100	50	50	1	409817	8196.34	2085.54	4.18	9	8196.34	4371.15	4.18	9	209	163.927	100	25	4	1	decline	Original
39	18	21	1.17	25	1.39	0.7	1.33	3	1.19	0.4	1.14	2	24	0.066	100	25	4	1	decline	Subsampled
100	50	50	1	405901	8118.02	2233.98	1.7	4	8118.02	5499.45	1.7	4	85	162.36	100	25	4	1	decline	Original
39	22	17	0.77	25	1.14	0.47	1	1	1.47	0.87	1.29	2	22	0.067	100	25	4	1	decline	Subsampled
100	50	50	1	383983	7679.66	2541.18	2.48	5	7679.66	4747.35	2.48	5	124	153.593	100	25	4	1	decline	Original
36	18	18	1	25	1.39	0.78	1.11	2	1.39	0.61	1.11	2	20	0.077	100	25	4	1	decline	Subsampled
100	50	50	1	401091	8021.82	2656.59	2.28	5	8021.82	5727.57	2.28	6	114	160.436	100	25	4	1	decline	Original
38	20	18	0.9	25	1.25	0.44	1.1	2	1.39	0.61	1.22	3	22	0.069	100	25	4	1	decline	Subsampled
100	50	50	1	371095	7421.9	2135.11	1.78	4	7421.9	5766.6	1.78	5	89	148.438	100	25	4	1	decline	Original
35	18	17	0.94	25	1.39	0.7	1.06	2	1.47	0.8	1.12	2	19	0.082	100	25	4	1	decline	Subsampled
100	50	50	1	400613	8012.26	2307.74	2.34	5	8012.26	5017.8	2.34	5	117	160.245	100	25	4	1	decline	Original
44	21	23	1.1	25	1.19	0.4	1.14	2	1.09	0.29	1.04	2	24	0.052	100	25	4	1	decline	Subsampled
100	50	50	1	396400	7928	2193.36	1.92	5	7928	5559.24	1.92	5	96	158.56	100	25	4	1	decline	Original
40	20	20	1	25	1.25	0.72	1.1	2	1.25	0.55	1.1	2	22	0.062	100	25	4	1	decline	Subsampled
100	50	50	1	382148	7642.96	2393.9	3.18	7	7642.96	5438.5	3.18	8	159	152.859	100	25	4	1	decline	Original
37	17	20	1.18	25	1.47	0.8	1.29	4	1.25	0.44	1.1	2	22	0.074	100	25	4	1	decline	Subsampled
100	50	50	1	374085	7481.7	2200.65	3.18	7	7481.7	4406.72	3.18	7	159	149.634	100	25	4	1	decline	Original
37	20	17	0.85	25	1.25	0.44	1.1	2	1.47	0.62	1.29	2	22	0.074	100	25	4	1	decline	Subsampled
100	50	50	1	421862	8437.24	2319.46	2.32	7	8437.24	6680.6	2.32	5	116	168.745	100	25	4	1	decline	Original
36	18	18	1	25	1.39	0.98	1.17	3	1.39	0.85	1.17	2	21	0.077	100	25	4	1	decline	Subsampled
100	50	50	1	410701	8214.02	2374.61	2.5	6	8214.02	4823.2	2.5	6	125	164.28	100	25	4	1	decline	Original
34	17	17	1	25	1.47	0.8	1.18	2	1.47	0.87	1.18	2	20	0.087	100	25	4	1	decline	Subsampled
100	50	50	1	398713	7974.26	2274.22	2.6	6	7974.26	4453.43	2.6	5	130	159.485	100	25	4	1	decline	Original
39	21	18	0.86	25	1.19	0.51	1.05	2	1.39	0.98	1.22	3	22	0.066	100	25	4	1	decline	Subsampled
100	50	50	1	420129	8402.58	2230.87	3.4	7	8402.58	5063.34	3.4	8	170	168.052	100	25	4	1	decline	Original
38	21	17	0.81	25	1.19	0.4	1.14	2	1.47	0.72	1.41	3	24	0.07	100	25	4	1	decline	Subsampled
100	50	50	1	417805	8356.1	2319.02	3.58	9	8356.1	5889.61	3.58	9	179	167.122	100	25	4	1	decline	Original
44	23	21	0.91	25	1.09	0.29	1.09	2	1.19	0.4	1.19	2	25	0.052	100	25	4	1	decline	Subsampled
100	50	50	1	418944	8378.88	2227.44	4.16	10	8378.88	5785.07	4.16	8	208	167.578	100	25	4	1	decline	Original
35	19	16	0.84	25	1.32	0.48	1.16	2	1.56	0.63	1.38	2	22	0.082	100	25	4	1	decline	Subsampled
100	50	50	1	371271	7425.42	2338.9	4.24	10	7425.42	4443.57	4.24	8	212	148.508	100	25	4	1	decline	Original
42	23	19	0.83	25	1.09	0.29	1.04	2	1.32	0.75	1.26	3	24	0.057	100	25	4	1	decline	Subsampled
100	50	50	1	392086	7841.72	2272.93	3.42	8	7841.72	4374.52	3.42	6	171	156.834	100	25	4	1	decline	Original
37	19	18	0.95	25	1.32	0.58	1.16	3	1.39	0.61	1.22	3	22	0.073	100	25	4	1	decline	Subsampled
250	125	125	1	1022271	8178.17	2355.59	2.46	7	8178.17	6137.04	2.46	8	308	65.425	250	25	4	1	decline	Original
43	22	21	0.95	25	1.14	0.35	1.05	2	1.19	0.4	1.1	2	23	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1062169	8497.35	2238.03	1.75	5	8497.35	6280.3	1.75	5	219	67.979	250	25	4	1	decline	Original
48	24	24	1	25	1.04	0.2	1	1	1.04	0.2	1	1	24	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	994640	7957.12	2209.62	2.38	7	7957.12	5429.02	2.38	5	297	63.657	250	25	4	1	decline	Original
44	21	23	1.1	25	1.19	0.4	1.19	2	1.09	0.29	1.09	2	25	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	1025246	8201.97	2315.12	1.78	4	8201.97	5733.82	1.78	4	222	65.616	250	25	4	1	decline	Original
42	21	21	1	25	1.19	0.4	1.1	2	1.19	0.4	1.1	2	23	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	1004074	8032.59	2376.83	2.46	8	8032.59	5330.62	2.46	6	308	64.261	250	25	4	1	decline	Original
44	23	21	0.91	25	1.09	0.29	1	1	1.19	0.4	1.1	2	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	1017127	8137.02	2646.08	1.8	6	8137.02	6131.84	1.8	5	225	65.096	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.04	2	1.04	0.2	1	1	24	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1002688	8021.5	2500.95	2.42	7	8021.5	5167.91	2.42	6	302	64.172	250	25	4	1	decline	Original
42	22	20	0.91	25	1.14	0.35	1.09	2	1.25	0.44	1.2	2	24	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	954552	7636.42	2212.76	3.44	8	7636.42	5098.96	3.44	8	430	61.091	250	25	4	1	decline	Original
42	21	21	1	25	1.19	0.4	1.1	2	1.19	0.4	1.1	2	23	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	1029077	8232.62	2476.24	4.34	9	8232.62	4894.89	4.34	11	542	65.861	250	25	4	1	decline	Original
43	21	22	1.05	25	1.19	0.4	1.14	2	1.14	0.35	1.09	2	24	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	984602	7876.82	2231.24	1.89	5	7876.82	5327.1	1.89	5	236	63.015	250	25	4	1	decline	Original
43	22	21	0.95	25	1.14	0.35	1.05	2	1.19	0.51	1.1	2	23	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1025479	8203.83	2365.12	2.41	6	8203.83	6176.01	2.41	6	301	65.631	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.47	1.05	2	1.14	0.35	1.05	2	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	1017826	8142.61	2248.03	2.42	6	8142.61	6201.96	2.42	7	302	65.141	250	25	4	1	decline	Original
41	21	20	0.95	25	1.19	0.4	1.05	2	1.25	0.64	1.1	2	22	0.06	250	25	4	1	decline	Subsampled
250	125	125	1	1040036	8320.29	2240.26	2.45	7	8320.29	5881.1	2.45	8	306	66.562	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.09	2	1.04	0.2	1.04	2	25	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1022910	8183.28	2354.87	1.69	4	8183.28	5887.96	1.69	4	211	65.466	250	25	4	1	decline	Original
45	23	22	0.96	25	1.09	0.29	1	1	1.14	0.35	1.05	2	23	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	993505	7948.04	2318.03	4.38	9	7948.04	4307.16	4.38	11	547	63.584	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.35	1.14	2	1.14	0.35	1.14	2	25	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	987314	7898.51	2483.21	1.81	6	7898.51	5492.32	1.81	5	226	63.188	250	25	4	1	decline	Original
41	22	19	0.86	25	1.14	0.35	1.09	2	1.32	0.48	1.26	2	24	0.06	250	25	4	1	decline	Subsampled
250	125	125	1	991048	7928.38	2205.16	3.31	8	7928.38	4879.13	3.31	8	414	63.427	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.47	1.05	2	1.14	0.35	1.05	2	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	984624	7876.99	2558.69	1.7	5	7876.99	5700.6	1.7	5	213	63.016	250	25	4	1	decline	Original
43	21	22	1.05	25	1.19	0.4	1.05	2	1.14	0.35	1	1	22	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1015706	8125.65	2336.71	4.38	12	8125.65	4560.9	4.38	10	547	65.005	250	25	4	1	decline	Original
43	20	23	1.15	25	1.25	0.55	1.2	2	1.09	0.29	1.04	2	24	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1005141	8041.13	2387.25	1.74	4	8041.13	5616.97	1.74	5	217	64.329	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1	1	1.14	0.47	1.09	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	983626	7869.01	2337.15	4.44	11	7869.01	4348.05	4.44	10	555	62.952	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	982839	7862.71	2395.49	3.35	8	7862.71	5002.29	3.35	9	419	62.902	250	25	4	1	decline	Original
42	21	21	1	25	1.19	0.51	1.05	2	1.19	0.51	1.05	2	22	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	967121	7736.97	2279.53	4.33	9	7736.97	4080.08	4.33	9	541	61.896	250	25	4	1	decline	Original
41	21	20	0.95	25	1.19	0.4	1.14	2	1.25	0.55	1.2	3	24	0.06	250	25	4	1	decline	Subsampled
250	125	125	1	995924	7967.39	2271.74	1.77	4	7967.39	5872.88	1.77	5	221	63.739	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1022247	8177.98	2156.46	4.46	8	8177.98	4749.41	4.46	11	558	65.424	250	25	4	1	decline	Original
48	23	25	1.09	25	1.09	0.29	1.09	2	1	0	1	1	25	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	1003309	8026.47	2432.63	2.38	8	8026.47	5516.92	2.38	6	297	64.212	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.42	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	974834	7798.67	2540.17	1.8	5	7798.67	5532.07	1.8	7	225	62.389	250	25	4	1	decline	Original
39	20	19	0.95	25	1.25	0.44	1	1	1.32	0.48	1.05	2	20	0.066	250	25	4	1	decline	Subsampled
250	125	125	1	992778	7942.22	2429.58	1.77	5	7942.22	5886.36	1.77	5	221	63.538	250	25	4	1	decline	Original
42	22	20	0.91	25	1.14	0.35	1.05	2	1.25	0.44	1.15	2	23	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	1049396	8395.17	2249.55	1.83	5	8395.17	6256.31	1.83	6	229	67.161	250	25	4	1	decline	Original
44	21	23	1.1	25	1.19	0.51	1.1	2	1.09	0.42	1	1	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	973373	7786.98	2260.03	4.38	10	7786.98	4357.28	4.38	8	548	62.296	250	25	4	1	decline	Original
47	24	23	0.96	25	1.04	0.2	1.04	2	1.09	0.29	1.09	2	25	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1038854	8310.83	2196.43	3.32	7	8310.83	5461.04	3.32	9	415	66.487	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1055724	8445.79	2181.04	3.47	8	8445.79	5728.46	3.47	8	434	67.566	250	25	4	1	decline	Original
49	24	25	1.04	25	1.04	0.2	1.04	2	1	0	1	1	25	0.042	250	25	4	1	decline	Subsampled
250	125	125	1	1001749	8013.99	2309.08	3.38	7	8013.99	5214.45	3.38	8	422	64.112	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1	1	1.14	0.35	1.09	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1031871	8254.97	2321.78	2.41	6	8254.97	5465.79	2.41	7	301	66.04	250	25	4	1	decline	Original
40	22	18	0.82	25	1.14	0.35	1	1	1.39	0.78	1.22	3	22	0.063	250	25	4	1	decline	Subsampled
250	125	125	1	1024562	8196.5	2259.68	2.63	7	8196.5	5748.08	2.63	7	329	65.572	250	25	4	1	decline	Original
48	25	23	0.92	25	1	0	1	1	1.09	0.29	1.09	2	25	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	967653	7741.22	2545.09	4.34	10	7741.22	4417.05	4.34	10	543	61.93	250	25	4	1	decline	Original
50	25	25	1	25	1	0	1	1	1	0	1	1	25	0.04	250	25	4	1	decline	Subsampled
250	125	125	1	987178	7897.42	2512.85	1.85	5	7897.42	6002.81	1.85	5	231	63.179	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.42	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1000096	8000.77	2487	1.72	6	8000.77	5690.23	1.72	4	215	64.006	250	25	4	1	decline	Original
45	22	23	1.05	25	1.14	0.35	1.05	2	1.09	0.29	1	1	23	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	925349	7402.79	2328.9	4.44	11	7402.79	4462.77	4.44	10	555	59.222	250	25	4	1	decline	Original
47	24	23	0.96	25	1.04	0.2	1.04	2	1.09	0.29	1.09	2	25	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	950079	7600.63	2325.74	3.47	10	7600.63	4385.37	3.47	8	434	60.805	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1.04	2	1.14	0.35	1.14	2	25	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1004380	8035.04	2565.67	1.76	6	8035.04	6449.73	1.76	5	220	64.28	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.35	1	1	1.14	0.35	1	1	22	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	1027644	8221.15	2274.87	3.12	9	8221.15	5776.81	3.12	8	390	65.769	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.04	2	1.04	0.2	1	1	24	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1001969	8015.75	2330.81	2.36	6	8015.75	5968.1	2.36	8	295	64.126	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.35	1.05	2	1.14	0.35	1.05	2	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	973109	7784.87	2518.2	1.82	5	7784.87	5333.5	1.82	4	227	62.279	250	25	4	1	decline	Original
47	24	23	0.96	25	1.04	0.2	1	1	1.09	0.29	1.04	2	24	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	990131	7921.05	2312.81	3.3	8	7921.05	5160.98	3.3	7	413	63.368	250	25	4	1	decline	Original
41	20	21	1.05	25	1.25	0.64	1.15	3	1.19	0.51	1.1	2	23	0.06	250	25	4	1	decline	Subsampled
250	125	125	1	1023161	8185.29	2407.6	3.14	7	8185.29	5306.08	3.14	8	393	65.482	250	25	4	1	decline	Original
48	25	23	0.92	25	1	0	1	1	1.09	0.29	1.09	2	25	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	1025986	8207.89	2341.26	3.13	9	8207.89	4889.1	3.13	8	391	65.663	250	25	4	1	decline	Original
42	20	22	1.1	25	1.25	0.44	1.15	2	1.14	0.35	1.05	2	23	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	976186	7809.49	2622.71	1.69	8	7809.49	6338.04	1.69	5	211	62.476	250	25	4	1	decline	Original
42	22	20	0.91	25	1.14	0.47	1	1	1.25	0.55	1.1	2	22	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	1004602	8036.82	2323.72	2.46	7	8036.82	5897.86	2.46	6	308	64.295	250	25	4	1	decline	Original
45	22	23	1.05	25	1.14	0.35	1.09	2	1.09	0.29	1.04	2	24	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	992369	7938.95	2730.7	1.77	5	7938.95	6281.44	1.77	5	221	63.512	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1	1	1.14	0.35	1.09	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1019494	8155.95	2128.57	3.4	8	8155.95	5309.15	3.4	9	425	65.248	250	25	4	1	decline	Original
45	21	24	1.14	25	1.19	0.4	1.19	2	1.04	0.2	1.04	2	25	0.05	250	25	4	1	decline	Subsampled
250	125	125	1	1011591	8092.73	2499.42	2.31	6	8092.73	5862.2	2.31	6	289	64.742	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	962583	7700.66	2479.24	1.75	5	7700.66	6184.83	1.75	7	219	61.605	250	25	4	1	decline	Original
47	24	23	0.96	25	1.04	0.2	1.04	2	1.09	0.29	1.09	2	25	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	957183	7657.46	2383.18	3.28	8	7657.46	4764.1	3.28	10	410	61.26	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.42	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1021694	8173.55	2281.94	4.4	9	8173.55	4828.84	4.4	12	550	65.388	250	25	4	1	decline	Original
43	20	23	1.15	25	1.25	0.55	1.25	3	1.09	0.29	1.09	2	25	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1002535	8020.28	2169.43	2.57	8	8020.28	5706.08	2.57	7	321	64.162	250	25	4	1	decline	Original
42	22	20	0.91	25	1.14	0.35	1	1	1.25	0.44	1.1	2	22	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	964045	7712.36	2353.77	3.42	8	7712.36	5402.46	3.42	9	428	61.699	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.35	1.09	2	1.14	0.35	1.09	2	24	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	994942	7959.54	2435.77	3.3	9	7959.54	5578.07	3.3	7	413	63.676	250	25	4	1	decline	Original
43	22	21	0.95	25	1.14	0.35	1.05	2	1.19	0.4	1.1	2	23	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1047039	8376.31	2312.26	3.19	7	8376.31	5252.63	3.19	8	399	67.01	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1.04	2	1.14	0.35	1.14	2	25	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	981492	7851.94	2324.16	2.51	7	7851.94	5630.59	2.51	7	314	62.815	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.04	2	1.04	0.2	1	1	24	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1023774	8190.19	2171.58	3.19	7	8190.19	5299.36	3.19	7	399	65.522	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.09	2	1.09	0.29	1.09	2	25	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1027940	8223.52	2363.38	1.76	5	8223.52	5718.17	1.76	4	220	65.788	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.42	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1001057	8008.46	2322.95	2.39	7	8008.46	6036.99	2.39	9	299	64.068	250	25	4	1	decline	Original
45	23	22	0.96	25	1.09	0.29	1.09	2	1.14	0.35	1.14	2	25	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	981064	7848.51	2449.76	1.76	4	7848.51	5935.83	1.76	4	220	62.788	250	25	4	1	decline	Original
48	24	24	1	25	1.04	0.2	1	1	1.04	0.2	1	1	24	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	988465	7907.72	2312.34	2.41	5	7907.72	4838.09	2.41	6	301	63.262	250	25	4	1	decline	Original
45	23	22	0.96	25	1.09	0.29	1.04	2	1.14	0.35	1.09	2	24	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	1054473	8435.78	2482.84	1.73	7	8435.78	6052.94	1.73	4	216	67.486	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1	1	1.14	0.47	1.09	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	954190	7633.52	2303.49	3.4	8	7633.52	4454.5	3.4	8	425	61.068	250	25	4	1	decline	Original
44	21	23	1.1	25	1.19	0.51	1.1	2	1.09	0.42	1	1	23	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	1060174	8481.39	2256.85	2.49	5	8481.39	6013.08	2.49	6	311	67.851	250	25	4	1	decline	Original
46	22	24	1.09	25	1.14	0.35	1.09	2	1.04	0.2	1	1	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1032481	8259.85	2263.43	4.14	9	8259.85	5006.91	4.14	10	517	66.079	250	25	4	1	decline	Original
46	24	22	0.92	25	1.04	0.2	1	1	1.14	0.35	1.09	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	1012135	8097.08	2233.55	2.46	8	8097.08	5921.33	2.46	8	307	64.777	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.04	2	1.09	0.29	1.04	2	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	973262	7786.1	2427.85	2.38	5	7786.1	6888.25	2.38	7	297	62.289	250	25	4	1	decline	Original
46	23	23	1	25	1.09	0.29	1.09	2	1.09	0.29	1.09	2	25	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	997292	7978.34	2255.78	3.13	7	7978.34	5226.56	3.13	7	391	63.827	250	25	4	1	decline	Original
48	25	23	0.92	25	1	0	1	1	1.09	0.29	1.09	2	25	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	938045	7504.36	2252.92	2.34	6	7504.36	4963.88	2.34	6	293	60.035	250	25	4	1	decline	Original
44	22	22	1	25	1.14	0.35	1.09	2	1.14	0.35	1.09	2	24	0.052	250	25	4	1	decline	Subsampled
250	125	125	1	975568	7804.54	2417.17	1.72	4	7804.54	5215.17	1.72	4	215	62.436	250	25	4	1	decline	Original
45	22	23	1.05	25	1.14	0.35	1.09	2	1.09	0.29	1.04	2	24	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	1035181	8281.45	2376.16	3.26	9	8281.45	5523.43	3.26	7	407	66.252	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.09	2	1.04	0.2	1.04	2	25	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	1047738	8381.9	2175.2	2.46	7	8381.9	5739.79	2.46	8	308	67.055	250	25	4	1	decline	Original
45	23	22	0.96	25	1.09	0.29	1	1	1.14	0.35	1.05	2	23	0.049	250	25	4	1	decline	Subsampled
250	125	125	1	1039410	8315.28	2215.48	4.37	11	8315.28	5217.65	4.37	10	546	66.522	250	25	4	1	decline	Original
42	21	21	1	25	1.19	0.4	1.14	2	1.19	0.4	1.14	2	24	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	963329	7706.63	2421.81	4.11	10	7706.63	4445.38	4.11	10	514	61.653	250	25	4	1	decline	Original
43	21	22	1.05	25	1.19	0.4	1.19	2	1.14	0.35	1.14	2	25	0.054	250	25	4	1	decline	Subsampled
250	125	125	1	1019081	8152.65	2297.16	1.67	6	8152.65	5612.93	1.67	5	209	65.221	250	25	4	1	decline	Original
42	22	20	0.91	25	1.14	0.47	1.05	2	1.25	0.55	1.15	2	23	0.057	250	25	4	1	decline	Subsampled
250	125	125	1	966927	7735.42	2278.21	3.21	8	7735.42	4605.84	3.21	7	401	61.883	250	25	4	1	decline	Original
45	24	21	0.88	25	1.04	0.2	1	1	1.19	0.4	1.14	2	24	0.05	250	25	4	1	decline	Subsampled
250	125	125	1	983829	7870.63	2382.15	4.02	9	7870.63	5108.19	4.02	9	502	62.965	250	25	4	1	decline	Original
46	22	24	1.09	25	1.14	0.35	1.09	2	1.04	0.2	1	1	24	0.047	250	25	4	1	decline	Subsampled
250	125	125	1	976173	7809.38	2373.46	2.39	6	7809.38	6298.84	2.39	8	299	62.475	250	25	4	1	decline	Original
47	23	24	1.04	25	1.09	0.29	1.04	2	1.04	0.2	1	1	24	0.045	250	25	4	1	decline	Subsampled
250	125	125	1	995216	7961.73	2486.98	3.35	7	7961.73	4949.63	3.35	7	419	63.694	250	25	4	1	decline	Original
48	24	24	1	25	1.04	0.2	1.04	2	1.04	0.2	1.04	2	25	0.043	250	25	4	1	decline	Subsampled
250	125	125	1	983418	7867.34	2254.06	4.16	9	7867.34	4915.37	4.16	12	520	62.939	250	25	4	1	decline	Original
45	23	22	0.96	25	1.09	0.29	1.09	2	1.14	0.35	1.14	2	25	0.049	250	25	4	1	decline	Subsampled
