Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	true_n	true_off	errors	type_a	type_b	mat_sim_iter
56	73.4336842105263	8.95483959867152	81.48	5.89664311282275	88.5722448979592	68.3452869991651	2.98356658382274	50	100	319843	No	0.02	0.002	98
61	88.8755555555556	12.9682549198146	92.36	8.36258333291812	106.152653061224	75.4004192861658	3.97058417992131	50	100	319843	Yes	0.02	0.002	98
55	72.0138888888889	8.91130047461278	79.5	5.98080262172227	86.5726530612245	66.9161138022211	2.99993840291824	50	100	292278	No	0.02	0.002	99
64	93.8126315789474	13.4593868048388	97.32	9.14404724397244	112.092244897959	79.2781959899664	4.33654655877936	50	100	292278	Yes	0.02	0.002	99
64	99.3057894736842	15.3514693673409	100.26	7.68471209610354	117.912244897959	80.274889801899	3.43543617929532	50	100	332740	No	0.02	0.002	100
74	133.418947368421	23.2262395565109	121.04	10.4316441657104	149.252244897959	94.2354255562965	4.61514451009457	50	100	332740	Yes	0.02	0.002	100
100	102.2455	3.38964041234465	102.994	1.72858670595374	103.993991983968	101.911756715646	1.22063226719112	500	100	293660	No	0.02	0.002	1
114	117.11875	3.65125754235784	118.99	2.64121562921318	119.993983967936	116.999876613683	1.78483119528513	500	100	293660	Yes	0.02	0.002	1
97	97.499	1.02919981053243	98.996	1.41138513524835	97.0119839679359	98.6558452078537	1.15109472450031	500	100	321537	No	0.02	0.002	2
109	109.332666666667	0.756601220860373	110.996	1.41138513524835	107.023975951904	110.940664426431	1.3427899723499	500	100	321537	Yes	0.02	0.002	2
98	98.6653333333333	1.30316014762974	99.996	1.41138513524835	99.0059879759519	99.543483467647	1.13767809074689	500	100	320809	No	0.02	0.002	3
110	110.3992	0.865906119622676	111.996	1.41138513524835	109.01797995992	111.829403298825	1.33873837173653	500	100	320809	Yes	0.02	0.002	3
99	99.1663333333333	0.534997853924391	99.998	0.998	98.0119879759519	100.316390628903	1.06176002454577	500	100	300475	No	0.02	0.002	4
111	112.12275	1.76596960353937	113.994	1.72858670595374	113.005983967936	113.185710049505	1.41042325336951	500	100	300475	Yes	0.02	0.002	4
100	100.665333333333	1.30316014762974	101.996	1.41138513524835	101.005987975952	101.521837038978	1.16439402245405	500	100	276567	No	0.02	0.002	5
112	113.996	2.64121562921318	115.992	2.44540712356859	115.999983967936	114.35963296194	1.54849223868602	500	100	276567	Yes	0.02	0.002	5
98	98.499	1.02919981053243	99.996	1.41138513524835	98.0119839679359	99.7390471831397	1.20027817919669	500	100	311853	No	0.02	0.002	6
110	110.332666666667	0.756601220860373	111.996	1.41138513524835	108.023975951904	112.013149870253	1.38128554434559	500	100	311853	Yes	0.02	0.002	6
98	106.982	10.1540325979386	103.988	2.44459076329761	107.975991983968	100.915187493328	1.50756221813301	500	100	314546	No	0.02	0.002	7
112	136.95	24.1909538877656	121.98	3.73524296398507	129.951991983968	116.397372901037	2.03451540356633	500	100	314546	Yes	0.02	0.002	7
99	111.475	17.1055875374101	103.99	2.23159584154479	107.975995991984	101.27383530884	1.26950244588509	500	100	300124	No	0.02	0.002	8
111	123.2255	13.1287572955326	117.986	2.99466659246067	122.969991983968	114.116985998601	1.6201426580882	500	100	300124	Yes	0.02	0.002	8
100	100.071285714286	0.303872139176875	100.998	0.998	95.0359719438878	101.611547446495	1.18317145258482	500	100	326453	No	0.02	0.002	9
112	113.330666666667	1.84294675472211	115.992	2.44540712356859	114.011975951904	114.617926866418	1.57550381825963	500	100	326453	Yes	0.02	0.002	9
98	98.499	1.02919981053243	99.996	1.41138513524835	98.0119839679359	99.5310542813503	1.10206089023998	500	100	316991	No	0.02	0.002	10
110	110.499	1.02919981053243	111.996	1.41138513524835	110.011983967936	111.67466783071	1.20186439102275	500	100	316991	Yes	0.02	0.002	10
99	101.2455	3.38964041234465	101.994	1.72858670595374	102.993991983968	100.823517122864	1.20607391127555	500	100	304831	No	0.02	0.002	11
113	121.150333333333	8.26146457511778	119.986	3.3111973665126	123.975987975952	116.394613051631	1.8398964025474	500	100	304831	Yes	0.02	0.002	11
99	99.1663333333333	0.534997853924391	99.998	0.998	98.0119879759519	100.106143302501	0.975642791918753	500	100	331888	No	0.02	0.002	12
113	117.158333333333	4.87397520092781	117.99	2.9953330365754	119.987987975952	115.600055483634	1.68292553058784	500	100	331888	Yes	0.02	0.002	12
97	98.497	2.28735983177112	99.994	1.72858670595374	99.9999879759519	98.9422095884082	1.21139348962136	500	100	300283	No	0.02	0.002	13
111	119.150333333333	8.26146457511778	117.986	3.3111973665126	121.975987975952	114.434554903546	1.82375373030325	500	100	300283	Yes	0.02	0.002	13
100	100.166333333333	0.534997853924391	100.998	0.998	99.0119879759519	101.174331424334	0.986760272072385	500	100	302069	No	0.02	0.002	14
114	114	0	114	0	106.047967935872	115.494209115601	1.40090433995132	500	100	302069	Yes	0.02	0.002	14
99	99.6653333333333	1.30316014762974	100.996	1.41138513524835	100.005987975952	100.433536538487	1.05015384460129	500	100	330473	No	0.02	0.002	15
111	112.996	2.64121562921318	114.992	2.44540712356859	114.999983967936	113.35097606415	1.47854135655942	500	100	330473	Yes	0.02	0.002	15
100	100.083166666667	0.334643432405078	100.998	0.998	96.0299759519038	101.397460124584	1.12513006749711	500	100	306479	No	0.02	0.002	16
110	110.3992	0.865906119622676	111.996	1.41138513524835	109.01797995992	111.646764142229	1.20162018976708	500	100	306479	Yes	0.02	0.002	16
99	100.497	2.28735983177112	101.994	1.72858670595374	101.999987975952	101.295702405123	1.38150289020412	500	100	316350	No	0.02	0.002	17
113	115.079166666667	2.50160006666104	117.99	2.64121562921318	117.005975951904	116.398689522767	1.83316482569463	500	100	316350	Yes	0.02	0.002	17
99	100.12275	1.76596960353937	101.994	1.72858670595374	101.005983967936	101.162919508529	1.30519273589163	500	100	303634	No	0.02	0.002	18
113	114.782142857143	2.18556363693184	117.99	2.64121562921318	116.011971943888	116.319082015857	1.81845849538653	500	100	303634	Yes	0.02	0.002	18
99	99.8982	1.46124500615058	101.994	1.72858670595374	100.01197995992	101.138738342763	1.28876818685339	500	100	331569	No	0.02	0.002	19
113	113.561375	1.01042413066401	115.994	1.72858670595374	111.029967935872	115.660276635594	1.57690701695806	500	100	331569	Yes	0.02	0.002	19
97	98.12275	1.76596960353937	99.994	1.72858670595374	99.0059839679359	98.8479945830946	1.16612125709596	500	100	334468	No	0.02	0.002	20
109	112.11875	3.65125754235784	113.99	2.64121562921318	114.993983967936	111.591389698531	1.62326984044594	500	100	334468	Yes	0.02	0.002	20
98	98.998	1.86762148199254	99.996	1.41138513524835	99.9999919839679	99.5091270851541	1.10619931870601	500	100	326729	No	0.02	0.002	21
112	117.988	6.46870497085777	117.988	3.15721776252447	120.981987975952	115.114346168611	1.79330754134755	500	100	326729	Yes	0.02	0.002	21
100	100	0	100	0	97.0179879759519	100.978832921417	0.98212731453712	500	100	308684	No	0.02	0.002	22
112	114.2455	3.38964041234465	114.994	2.23249008956367	115.993991983968	114.025602016798	1.4685241428787	500	100	308684	Yes	0.02	0.002	22
98	98.6653333333333	1.30316014762974	99.996	1.41138513524835	99.0059879759519	99.7422512392805	1.23112663888738	500	100	329512	No	0.02	0.002	23
112	112.887111111111	1.32722187856891	115.992	2.44540712356859	111.029963927856	115.301670340637	2.11758189445263	500	100	329512	Yes	0.02	0.002	23
100	102.661333333333	3.47921353394913	103.992	1.996	104.993987975952	102.503794263812	1.47939551559067	500	100	301943	No	0.02	0.002	24
114	115.386111111111	1.77105407726066	118.99	2.23159584154479	115.023963927856	117.556400750321	1.87705139486505	500	100	301943	Yes	0.02	0.002	24
99	99.6653333333333	1.30316014762974	100.996	1.41138513524835	100.005987975952	100.643974215858	1.14501671545067	500	100	307284	No	0.02	0.002	25
111	113.661333333333	3.47921353394913	114.992	2.44540712356859	115.993987975952	113.397462416554	1.50055104658591	500	100	307284	Yes	0.02	0.002	25
95	95.2495	0.727754165223395	95.998	0.998	95.0059919839679	96.1454851641676	0.995963632107355	500	100	314024	No	0.02	0.002	26
104	104	0	104	0	101.017987975952	104.912287803289	0.945333048935306	500	100	314024	Yes	0.02	0.002	26
100	100	0	100	0	93.0419719438878	101.330006016366	1.11615103961892	500	100	337941	No	0.02	0.002	27
110	110.083166666667	0.334643432405078	110.998	0.998	106.029975951904	111.576469329481	1.18665663887192	500	100	337941	Yes	0.02	0.002	27
100	100.998	1.86762148199254	101.996	1.41138513524835	101.999991983968	101.553306374582	1.15643330211191	500	100	307547	No	0.02	0.002	28
112	112.499	1.02919981053243	113.996	1.41138513524835	112.011983967936	113.916424860479	1.38195634334156	500	100	307547	Yes	0.02	0.002	28
100	100	0	100	0	97.0179879759519	100.710191725396	0.803965906311584	500	100	320517	No	0.02	0.002	29
112	112	0	112	0	109.017987975952	112.756342409265	0.855658701029198	500	100	320517	Yes	0.02	0.002	29
100	100.166333333333	0.534997853924391	100.998	0.998	99.0119879759519	101.170298577142	0.990852056849175	500	100	310998	No	0.02	0.002	30
114	114.8982	1.46124500615058	116.994	2.23249008956367	115.01197995992	116.211755564555	1.5634387634618	500	100	310998	Yes	0.02	0.002	30
98	98.998	1.86762148199254	99.996	1.41138513524835	99.9999919839679	99.3020677858714	0.990440297067892	500	100	320853	No	0.02	0.002	31
112	113.996	2.64121562921318	115.992	2.44540712356859	115.999983967936	114.314139154089	1.54208346572203	500	100	320853	Yes	0.02	0.002	31
99	101.2455	3.38964041234465	101.994	1.72858670595374	102.993991983968	100.708606677984	1.16921927925131	500	100	339878	No	0.02	0.002	32
109	110.497	2.28735983177112	111.994	1.72858670595374	111.999987975952	110.799258827677	1.20809904466838	500	100	339878	Yes	0.02	0.002	32
100	100.3992	0.865906119622676	101.996	1.41138513524835	99.0179799599198	101.674884015199	1.2391760349368	500	100	309395	No	0.02	0.002	33
111	112.996	2.64121562921318	114.992	2.44540712356859	114.999983967936	113.283326397284	1.53544278297488	500	100	309395	Yes	0.02	0.002	33
99	99.0998	0.376340494765046	99.998	0.998	96.0239799599198	100.486669966905	1.12291861754568	500	100	301863	No	0.02	0.002	34
111	111.071285714286	0.303872139176875	111.998	0.998	106.035971943888	112.794816684898	1.32562917670821	500	100	301863	Yes	0.02	0.002	34
99	99.998	2.33241871094811	100.996	1.41138513524835	102.988	100.155943730906	0.94913609326879	500	100	311381	No	0.02	0.002	35
109	110.996	3.734708556233	110.996	1.41138513524835	111.993995991984	110.279801731684	1.00384448991973	500	100	311381	Yes	0.02	0.002	35
100	100.665333333333	1.30316014762974	101.996	1.41138513524835	101.005987975952	101.564895684374	1.11510744959618	500	100	281967	No	0.02	0.002	36
112	114.661333333333	3.47921353394913	115.992	2.44540712356859	116.993987975952	114.315194239101	1.4867104501264	500	100	281967	Yes	0.02	0.002	36
100	100	0	100	0	96.0239839679359	101.017266031464	0.956392062808322	500	100	328570	No	0.02	0.002	37
112	112.499	1.02919981053243	113.996	1.99699974962442	112.011983967936	113.764773885277	1.37631847753798	500	100	328570	Yes	0.02	0.002	37
99	99.6653333333333	1.30316014762974	100.996	1.41138513524835	100.005987975952	100.626256563227	1.13989811973186	500	100	322958	No	0.02	0.002	38
113	125.2255	13.1287572955326	119.986	3.3111973665126	124.969991983968	116.366654782435	1.81251389584616	500	100	322958	Yes	0.02	0.002	38
98	98.1663333333333	0.534997853924391	98.998	0.998	97.0119879759519	99.1485803555505	0.978533461195101	500	100	316765	No	0.02	0.002	39
110	111.497	2.28735983177112	112.994	2.23249008956367	112.999987975952	111.904319145997	1.39551769062071	500	100	316765	Yes	0.02	0.002	39
99	99.499	1.32060781460659	99.998	0.998	99.999995991984	99.9734706082199	0.901984970821011	500	100	310926	No	0.02	0.002	40
113	114.12275	1.76596960353937	115.994	2.23249008956367	115.005983967936	115.08407691225	1.53481981034337	500	100	310926	Yes	0.02	0.002	40
100	100.3992	0.865906119622676	101.996	1.41138513524835	99.0179799599198	101.862516510224	1.21734519864748	500	100	313607	No	0.02	0.002	41
110	110.332666666667	0.756601220860373	111.996	1.41138513524835	108.023975951904	111.953387465619	1.24766909417925	500	100	313607	Yes	0.02	0.002	41
98	98.3326666666667	0.756601220860373	99.996	1.99699974962442	96.0239759519038	99.7802887571399	1.36281244623638	500	100	321490	No	0.02	0.002	42
112	113.330666666667	1.84294675472211	115.992	2.82418412997453	114.011975951904	114.624249808548	1.7735133611429	500	100	321490	Yes	0.02	0.002	42
98	99.996	3.734708556233	99.996	1.41138513524835	100.993995991984	99.4809188833931	1.10757875807876	500	100	312795	No	0.02	0.002	43
112	114.661333333333	3.47921353394913	115.992	2.44540712356859	116.993987975952	114.538834016336	1.64362044442159	500	100	312795	Yes	0.02	0.002	43
98	110.475	17.1055875374101	102.99	2.23159584154479	106.975995991984	100.238279705682	1.26592498425956	500	100	306280	No	0.02	0.002	44
112	118.11275	6.06679601524767	118.986	2.99466659246067	121.981983967936	115.405854694412	1.83330459698924	500	100	306280	Yes	0.02	0.002	44
99	99.062375	0.280042662067987	99.998	0.998	93.0419679358717	100.805200174123	1.45282554655735	500	100	318404	No	0.02	0.002	45
111	111.561375	1.01042413066401	113.994	2.23249008956367	109.029967935872	113.561259510302	1.75065063571903	500	100	318404	Yes	0.02	0.002	45
99	106.984	11.6392659562362	102.992	2.44540712356859	105.981995991984	101.076096090964	1.418360242396	500	100	336673	No	0.02	0.002	46
111	113.661333333333	3.47921353394913	114.992	2.44540712356859	115.993987975952	113.38597822345	1.58899226045796	500	100	336673	Yes	0.02	0.002	46
98	98.12475	0.436910620865412	98.998	0.998	96.0179839679359	99.3484059736938	1.06883802296533	500	100	312247	No	0.02	0.002	47
110	110.641571428571	1.11767255697114	112.994	2.23249008956367	109.023971943888	112.594836840368	2.05022789781277	500	100	312247	Yes	0.02	0.002	47
100	100.166333333333	0.534997853924391	100.998	0.998	99.0119879759519	101.123608200065	0.963921738601302	500	100	316606	No	0.02	0.002	48
112	112.083166666667	0.334643432405078	112.998	0.998	108.029975951904	113.647106452898	1.52373698179658	500	100	316606	Yes	0.02	0.002	48
99	99.12475	0.436910620865412	99.998	0.998	97.0179839679359	100.303258067248	1.04788278447243	500	100	283159	No	0.02	0.002	49
111	112.12275	1.76596960353937	113.994	2.23249008956367	113.005983967936	113.040531418689	1.42418487636017	500	100	283159	Yes	0.02	0.002	49
99	99.8982	1.46124500615058	101.994	1.72858670595374	100.01197995992	101.310872871703	1.35594595349376	500	100	313462	No	0.02	0.002	50
111	114.5928	3.84446575326143	116.988	2.82347728873458	117.99397995992	114.401962165412	1.72394945260599	500	100	313462	Yes	0.02	0.002	50
99	99.3992	0.865906119622676	100.996	1.41138513524835	98.0179799599198	100.847963839236	1.32979352398648	500	100	317110	No	0.02	0.002	51
109	109.3992	0.865906119622676	110.996	1.41138513524835	108.01797995992	110.898625766206	1.34968656884268	500	100	317110	Yes	0.02	0.002	51
99	99.2495	0.727754165223395	99.998	0.998	99.0059919839679	100.220361322824	1.04247383645079	500	100	302868	No	0.02	0.002	52
113	117.158333333333	4.87397520092781	117.99	2.9953330365754	119.987987975952	115.782898442931	1.73263311664025	500	100	302868	Yes	0.02	0.002	52
100	100.166333333333	0.534997853924391	100.998	0.998	99.0119879759519	101.200769144586	1.04342642672046	500	100	300302	No	0.02	0.002	53
114	118.158333333333	4.87397520092781	118.99	2.9953330365754	120.987987975952	116.71015764798	1.72302815550121	500	100	300302	Yes	0.02	0.002	53
100	100.665333333333	1.30316014762974	101.996	1.41138513524835	101.005987975952	101.33586875114	1.03205559510885	500	100	304257	No	0.02	0.002	54
114	119.988	6.46870497085777	119.988	3.15721776252447	122.981987975952	116.834255525435	1.81048398642982	500	100	304257	Yes	0.02	0.002	54
100	108.982	10.1540325979386	105.988	2.82347728873458	109.975991983968	102.927163933787	1.58815140057295	500	100	317139	No	0.02	0.002	55
113	133.2095	20.1480315198532	121.982	3.86678626251827	128.957991983968	117.031929437097	2.03279705490527	500	100	317139	Yes	0.02	0.002	55
99	99.6653333333333	1.30316014762974	100.996	1.41138513524835	100.005987975952	100.41553802661	1.12547238627025	500	100	333959	No	0.02	0.002	56
109	109.665333333333	1.30316014762974	110.996	1.41138513524835	110.005987975952	110.43206349752	1.13635091750837	500	100	333959	Yes	0.02	0.002	56
99	99.12475	0.436910620865412	99.998	0.998	97.0179839679359	100.402651592123	1.23349197527305	500	100	316311	No	0.02	0.002	57
111	112.12275	1.76596960353937	113.994	2.23249008956367	113.005983967936	113.210167889307	1.60033362600678	500	100	316311	Yes	0.02	0.002	57
100	102.2455	3.38964041234465	102.994	1.72858670595374	103.993991983968	101.658864341763	1.12981900293308	500	100	305966	No	0.02	0.002	58
112	113.12275	1.76596960353937	114.994	1.72858670595374	114.005983967936	113.967259290795	1.33464943344414	500	100	305966	Yes	0.02	0.002	58
98	99.996	2.64121562921318	101.992	1.996	101.999983967936	100.469798096079	1.35632440180895	500	100	314452	No	0.02	0.002	59
107	107.8982	1.46124500615058	109.994	1.72858670595374	108.01197995992	109.226287817314	1.31691376098097	500	100	314452	Yes	0.02	0.002	59
100	100.12475	0.436910620865412	100.998	0.998	98.0179839679359	101.393743472436	1.11312958975133	500	100	299150	No	0.02	0.002	60
110	110.12475	0.436910620865412	110.998	0.998	108.017983967936	111.400406862671	1.11661328869523	500	100	299150	Yes	0.02	0.002	60
99	101.495	2.95296884507778	103.99	2.23159584154479	103.99997995992	101.745124009241	1.40507304910421	500	100	309782	No	0.02	0.002	61
113	116.493	3.49399985689754	119.986	2.99466659246067	119.999971943888	116.781635550235	1.83779786586016	500	100	309782	Yes	0.02	0.002	61
99	100.996	2.64121562921318	102.992	1.996	102.999983967936	101.325400755417	1.35154380025381	500	100	311497	No	0.02	0.002	62
113	117.491	4.79367544270573	118.988	2.82347728873458	120.987983967936	116.141979444525	1.6899358904485	500	100	311497	Yes	0.02	0.002	62
98	105.984	11.6392659562362	101.992	1.996	104.981995991984	99.9261587514695	1.18739302422123	500	100	303071	No	0.02	0.002	63
110	112.661333333333	3.47921353394913	113.992	1.996	114.993987975952	112.229891511197	1.37871527046451	500	100	303071	Yes	0.02	0.002	63
