observed	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	noff_gt	type	year	noff.sample	rep
54	239.6	93.794669358125	100.4	9.03253378995433	139.793103448276	72.1170292667602	3.18346381555011	30	All parents	2016	30	54
56	734.841666666667	515.62696521511	107.233333333333	9.69495859827272	154.897701149425	75.4628769119415	3.26415559949411	30	All parents	2016	30	55
51	145.733333333333	44.1202285567656	91.6	8.26115407595492	122.689655172414	67.325698496292	3.08624067505013	30	All parents	2016	30	56
52	168.966666666667	55.415362140034	94.5333333333333	8.60129189262998	128.390804597701	68.9228087531148	3.14780714948906	30	All parents	2016	30	57
52	215.125	83.4469797985523	95.5	8.42911620515461	132.093103448276	69.0744358846506	3.04438958579864	30	All parents	2016	30	58
55	474.05	269.677821668746	104.3	9.49684158023077	149.196551724138	73.8657666551188	3.25508578806864	30	All parents	2016	30	59
50	127.333333333333	35.6850419955228	88.6666666666667	8.14725584339769	116.988505747126	65.7285882394693	3.08415699901998	30	All parents	2016	30	60
54	239.6	93.794669358125	100.4	9.13892772703669	139.793103448276	72.1170292667602	3.21364406371639	30	All parents	2016	30	61
57	526.8	300.648499081569	109.2	9.84174781225368	156.896551724138	76.9083600372284	3.30312339388016	30	All parents	2016	30	62
53	199.104761904762	71.0763354998835	97.4666666666667	8.70925433726166	134.091954022989	70.5199190099375	3.12745843451609	30	All parents	2016	30	63
48	135.241666666667	42.8928842882994	84.7333333333333	7.91047126001704	112.990804597701	62.8376219888955	3.02249602155155	30	All parents	2016	30	64
49	112.448484848485	29.209264174496	85.7333333333333	7.91047126001704	111.287356321839	64.1314779826465	3.08403883416121	30	All parents	2016	30	65
54	344.120833333333	167.939494222229	101.366666666667	9.29450255676858	143.495402298851	72.2686563982961	3.23854800351608	30	All parents	2016	30	66
53	199.104761904762	71.0763354998835	97.4666666666667	8.81954899325609	134.091954022989	70.5199190099375	3.17557089712977	30	All parents	2016	30	67
52	168.966666666667	55.415362140034	94.5333333333333	8.48816169078375	128.390804597701	68.9228087531148	3.09926371696614	30	All parents	2016	30	68
54	239.6	93.794669358125	100.4	9.13892772703669	139.793103448276	72.1170292667602	3.21364406371639	30	All parents	2016	30	69
47	89.9794871794872	20.0598232387526	79.8666666666667	7.01221157061815	99.8850574712644	60.9372574690011	2.86774598301679	30	All parents	2016	30	70
53	199.104761904762	71.0763354998835	97.4666666666667	9.03610043719696	134.091954022989	70.5199190099375	3.23579713971426	30	All parents	2016	30	71
53	199.104761904762	71.0763354998835	97.4666666666667	9.1424528680461	134.091954022989	70.5199190099375	3.28232195137142	30	All parents	2016	30	72
56	382.733333333333	187.689368076321	106.266666666667	9.54591244692955	151.195402298851	75.3112497804057	3.25618222171791	30	All parents	2016	30	73
56	382.733333333333	187.689368076321	106.266666666667	9.74633834376332	151.195402298851	75.3112497804057	3.33152265900237	30	All parents	2016	30	74
51	377.25	212.760869287564	94.5	8.87599759651462	133.796551724138	67.7805798908996	3.22418869779291	30	All parents	2016	30	75
50	171.8	60.4483250388297	90.6	8.26115407595492	123.491954022989	66.0869364824055	3.04248028359489	30	All parents	2016	30	76
52	215.125	83.4469797985523	95.5	8.76641317757725	132.093103448276	69.0744358846506	3.15558153434139	30	All parents	2016	30	77
51	145.733333333333	44.1202285567656	91.6	8.26115407595492	122.689655172414	67.325698496292	3.08624067505013	30	All parents	2016	30	78
47	100.825757575758	25.4621021554087	80.8333333333333	7.34657894684473	103.587356321839	61.0888846005369	2.9335263298503	30	All parents	2016	30	79
49	159.47619047619	55.4485785711886	87.6666666666667	8.14725584339769	118.691954022989	64.4347322457183	3.07325474630316	30	All parents	2016	30	80
51	178.669047619048	63.0267772405977	92.5666666666667	8.54679927094218	126.391954022989	67.4773256278279	3.11891857678681	30	All parents	2016	30	81
49	130.683333333333	38.8247347816337	86.7	7.72290964166572	114.989655172414	64.2831051141824	2.97155209751049	30	All parents	2016	30	82
52	168.966666666667	55.415362140034	94.5333333333333	8.37350318299071	128.390804597701	68.9228087531148	3.06795848797861	30	All parents	2016	30	83
52	215.125	83.4469797985523	95.5	8.65544144839919	132.093103448276	69.0744358846506	3.13012925815291	30	All parents	2016	30	84
51	238.146666666667	101.862212119008	93.5333333333333	8.71295331994586	130.094252873563	67.6289527593637	3.16169876407332	30	All parents	2016	30	85
52	168.966666666667	55.415362140034	94.5333333333333	8.48816169078375	128.390804597701	68.9228087531148	3.11698950062905	30	All parents	2016	30	86
53	266.536666666667	114.951256152819	98.4333333333333	8.87236658895973	137.794252873563	70.6715461414733	3.14680497868737	30	All parents	2016	30	87
56	382.733333333333	187.689368076321	106.266666666667	9.54591244692955	151.195402298851	75.3112497804057	3.25618222171791	30	All parents	2016	30	88
50	127.333333333333	35.6850419955228	88.6666666666667	8.26505360606398	116.988505747126	65.7285882394693	3.15047085646013	30	All parents	2016	30	89
52	215.125	83.4469797985523	95.5	8.76641317757725	132.093103448276	69.0744358846506	3.16691160720448	30	All parents	2016	30	90
52	168.966666666667	55.415362140034	94.5333333333333	8.71295331994586	128.390804597701	68.9228087531148	3.17832599865357	30	All parents	2016	30	91
50	127.333333333333	35.6850419955228	88.6666666666667	7.78317273210468	116.988505747126	65.7285882394693	2.97029249819723	30	All parents	2016	30	92
53	199.104761904762	71.0763354998835	97.4666666666667	8.92848126938606	134.091954022989	70.5199190099375	3.18859355614843	30	All parents	2016	30	93
52	215.125	83.4469797985523	95.5	8.76641317757725	132.093103448276	69.0744358846506	3.16691160720448	30	All parents	2016	30	94
51	178.669047619048	63.0267772405977	92.5666666666667	8.54679927094218	126.391954022989	67.4773256278279	3.14267317742614	30	All parents	2016	30	95
50	151.560416666667	48.9608992734058	89.6333333333333	8.08572129676066	120.690804597701	65.8802153710051	3.0405655710415	30	All parents	2016	30	96
51	178.669047619048	63.0267772405977	92.5666666666667	8.43293806715337	126.391954022989	67.4773256278279	3.09404919757944	30	All parents	2016	30	97
52	215.125	83.4469797985523	95.5	8.76641317757725	132.093103448276	69.0744358846506	3.16691160720448	30	All parents	2016	30	98
54	239.6	93.794669358125	100.4	9.03253378995433	139.793103448276	72.1170292667602	3.18346381555011	30	All parents	2016	30	99
56	382.733333333333	187.689368076321	106.266666666667	9.64664593409428	151.195402298851	75.3112497804057	3.2856945938986	30	All parents	2016	30	100
66	160.157142857143	37.541692857727	116.7	8.75970889927285	153.141025641026	86.6872570660812	3.36994822607091	40	All parents	2016	40	1
65	184.836363636364	50.2994318803214	115.7	9.29959676545172	154.917948717949	85.3901708953605	3.53947709935553	40	All parents	2016	40	2
65	217.154166666667	66.870863160961	116.675	9.24570846393071	158.694230769231	85.5406041716055	3.43383321004355	40	All parents	2016	40	3
69	218.086363636364	60.8488152940524	125.55	9.80235940985638	170.467948717949	91.4811152357132	3.58339750436	40	All parents	2016	40	4
69	257.554166666667	80.927140168289	126.525	9.9492147931382	174.244230769231	91.6315485119582	3.59989311080138	40	All parents	2016	40	5
64	165.5625	42.2650714304476	112.75	8.5370515987664	149.142307692308	83.7922181721498	3.29595009742857	40	All parents	2016	40	6
66	208.155	60.4967069558336	118.65	9.8073314413249	160.69358974359	86.9881236185712	3.66926157723141	40	All parents	2016	40	7
64	134.2	28.0868741585816	110.8	8.87580982220777	141.589743589744	83.4913516196599	3.47406447534319	40	All parents	2016	40	8
69	257.554166666667	80.927140168289	126.525	9.9492147931382	174.244230769231	91.6315485119582	3.57473997919545	40	All parents	2016	40	9
65	184.836363636364	50.2994318803214	115.7	9.19415575243317	154.917948717949	85.3901708953605	3.47641677101958	40	All parents	2016	40	10
62	151.740625	38.0295888712993	107.825	8.36835557322943	141.367307692308	80.7467460019735	3.28751785837341	40	All parents	2016	40	11
67	236.866666666667	73.7359586968141	121.6	9.60390545559461	166.469230769231	88.5860763417818	3.52395507116906	40	All parents	2016	40	12
65	217.154166666667	66.870863160961	116.675	9.35056816455556	158.694230769231	85.5406041716055	3.51693333446488	40	All parents	2016	40	13
59	98.0256578947368	16.5948482129589	97.025	7.39083046754558	116.487820512821	75.6520212798516	3.18349786128512	40	All parents	2016	40	14
64	147.60625	33.9632887169183	111.775	8.70807814618128	145.366025641026	83.6417848959049	3.40753149944976	40	All parents	2016	40	15
64	165.5625	42.2650714304476	112.75	9.19680651095803	149.142307692308	83.7922181721498	3.53284417078269	40	All parents	2016	40	16
70	296.7484375	100.125276559741	129.475	10.0443080896595	180.019871794872	93.2295012351688	3.57336397884558	40	All parents	2016	40	17
66	208.155	60.4967069558336	118.65	9.29697531458485	160.69358974359	86.9881236185712	3.45552921872085	40	All parents	2016	40	18
65	184.836363636364	50.2994318803214	115.7	9.19415575243317	154.917948717949	85.3901708953605	3.48658178953244	40	All parents	2016	40	19
67	201.0625	55.4532108515819	120.625	9.34796100762086	162.692948717949	88.4356430655369	3.4743029433064	40	All parents	2016	40	20
73	376.364285714286	137.942236056757	137.35	11.0109604485712	193.570512820513	97.8729261285558	3.80162590266064	40	All parents	2016	40	21
70	245.5	72.8620271472047	128.5	10.1900686945673	176.24358974359	93.0790679589238	3.64612110303098	40	All parents	2016	40	22
69	257.554166666667	80.927140168289	126.525	9.9492147931382	174.244230769231	91.6315485119582	3.59004894115975	40	All parents	2016	40	23
70	245.5	72.8620271472047	128.5	10.0939338218556	176.24358974359	93.0790679589238	3.63492826718847	40	All parents	2016	40	24
72	321.6	109.22856769179	134.4	10.3749698794743	187.794871794872	96.2749734053452	3.63863919498955	40	All parents	2016	40	25
66	229.854166666667	71.4113551576185	119.625	9.75624799807795	163.544230769231	87.1933996353481	3.58778645876937	40	All parents	2016	40	26
67	176.35	43.7594187663551	119.65	9.40126321299431	158.916666666667	88.2852097892919	3.52781190864066	40	All parents	2016	40	27
71	279.216666666667	88.4442858387746	131.45	10.3773190179352	182.019230769231	94.6770206821345	3.6842139249877	40	All parents	2016	40	28
64	134.2	28.0868741585816	110.8	8.53990632267123	141.589743589744	83.4913516196599	3.35800681989118	40	All parents	2016	40	29
68	226.38875	66.5400580019754	123.575	9.85320379369066	168.46858974359	90.0335957887475	3.59969847443612	40	All parents	2016	40	30
66	284.4	102.173969287681	120.6	9.70489567177309	167.320512820513	87.343832911593	3.56896278842597	40	All parents	2016	40	31
70	245.5	72.8620271472047	128.5	9.9968745115661	176.24358974359	93.0790679589238	3.59330446178943	40	All parents	2016	40	32
65	201.93875	58.5441957533473	116.675	9.45426491061045	157.76858974359	85.5954469121374	3.56303049730386	40	All parents	2016	40	33
60	138.65	34.0070979110734	102.9	8.31429491899343	133.592307692308	77.7012738317971	3.36371388554541	40	All parents	2016	40	34
65	201.93875	58.5441957533473	116.675	9.35056816455556	157.76858974359	85.5954469121374	3.53249285076686	40	All parents	2016	40	35
65	222.95	69.1229882166563	117.65	9.29697531458485	160.619230769231	85.8201761648098	3.50357366980401	40	All parents	2016	40	36
61	136.9375	32.1262019005934	104.875	8.37126782512661	135.591666666667	79.1487932787628	3.38315817645387	40	All parents	2016	40	37
67	176.35	43.7594187663551	119.65	9.50440687260389	158.916666666667	88.2852097892919	3.55480490803263	40	All parents	2016	40	38
69	257.554166666667	80.927140168289	126.525	10.1433167652401	174.244230769231	91.6315485119582	3.6526144817168	40	All parents	2016	40	39
61	123.92	26.2059311352729	103.9	8.07635437558308	131.815384615385	78.9983600025179	3.25171312904171	40	All parents	2016	40	40
66	229.854166666667	71.4113551576185	119.625	9.55428568758544	163.544230769231	87.1933996353481	3.56982438757107	40	All parents	2016	40	41
65	242.69375	80.3957171310003	117.65	9.29697531458485	161.544871794872	85.7458801883824	3.42553624136073	40	All parents	2016	40	42
69	257.554166666667	80.927140168289	126.525	10.0467345441193	174.244230769231	91.6315485119582	3.62634960816263	40	All parents	2016	40	43
61	146.9625	36.6650806356789	105.85	8.19321365521491	138.442307692308	79.3540692955397	3.27191215148651	40	All parents	2016	40	44
66	180.115625	46.7133218087469	117.675	9.35056816455556	156.917307692308	86.8376903423262	3.52951235743897	40	All parents	2016	40	45
67	201.0625	55.4532108515819	120.625	9.55428568758544	162.692948717949	88.4356430655369	3.54440806987337	40	All parents	2016	40	46
67	201.0625	55.4532108515819	120.625	9.24307172967948	162.692948717949	88.4356430655369	3.43639649359158	40	All parents	2016	40	47
67	236.866666666667	73.7359586968141	121.6	9.70489567177309	166.469230769231	88.5860763417818	3.6049783505994	40	All parents	2016	40	48
71	279.216666666667	88.4442858387746	131.45	10.091518716229	182.019230769231	94.6770206821345	3.59029296154664	40	All parents	2016	40	49
65	217.154166666667	66.870863160961	116.675	9.35056816455556	158.694230769231	85.5406041716055	3.49118254875526	40	All parents	2016	40	50
64	147.60625	33.9632887169183	111.775	8.81933245773171	145.366025641026	83.6417848959049	3.43546969003779	40	All parents	2016	40	51
68	195.4	51.3741504390421	122.6	9.50184192670032	164.692307692308	89.8831625125025	3.5139506632781	40	All parents	2016	40	52
64	147.60625	33.9632887169183	111.775	8.92920069211125	145.366025641026	83.6417848959049	3.43136446628255	40	All parents	2016	40	53
66	180.115625	46.7133218087469	117.675	9.24570846393071	156.917307692308	86.8376903423262	3.49220523460684	40	All parents	2016	40	54
68	195.4	51.3741504390421	122.6	9.60390545559461	164.692307692308	89.8831625125025	3.54104932687736	40	All parents	2016	40	55
71	347.4125	126.658163845644	132.425	10.4230213949699	185.795512820513	94.8274539583795	3.67448839166682	40	All parents	2016	40	56
64	179.271590909091	48.6352723541837	113.725	8.70527857107399	151.992948717949	83.9974941889268	3.3104648817589	40	All parents	2016	40	57
64	147.60625	33.9632887169183	111.775	9.03773339947578	145.366025641026	83.6417848959049	3.51642981223248	40	All parents	2016	40	58
71	279.216666666667	88.4442858387746	131.45	10.1876763788413	182.019230769231	94.6770206821345	3.61681968325176	40	All parents	2016	40	59
69	218.086363636364	60.8488152940524	125.55	9.90132566881829	170.467948717949	91.4811152357132	3.60997489543618	40	All parents	2016	40	60
65	162.5375	39.6927195235232	114.725	9.24834444644013	151.141666666667	85.2397376191155	3.55004357461422	40	All parents	2016	40	61
62	164.109090909091	43.8041896661328	108.8	8.98498747912316	144.217948717949	80.9520220187504	3.51481315116359	40	All parents	2016	40	62
64	134.2	28.0868741585816	110.8	8.65332306111357	141.589743589744	83.4913516196599	3.43459565553988	40	All parents	2016	40	63
66	180.115625	46.7133218087469	117.675	9.24570846393071	156.917307692308	86.8376903423262	3.50232442955937	40	All parents	2016	40	64
65	201.93875	58.5441957533473	116.675	9.45426491061045	157.76858974359	85.5954469121374	3.53914900307809	40	All parents	2016	40	65
66	160.157142857143	37.541692857727	116.7	9.19415575243317	153.141025641026	86.6872570660812	3.52850276679703	40	All parents	2016	40	66
69	257.554166666667	80.927140168289	126.525	9.85072966840528	174.244230769231	91.6315485119582	3.54789865236203	40	All parents	2016	40	67
66	257.1	85.8167597267573	120.6	9.90378715441724	166.394871794872	87.398675652125	3.67932822864249	40	All parents	2016	40	68
62	192.054166666667	58.2248986377259	109.775	8.70807814618128	147.994230769231	81.1024552949954	3.39659365097024	40	All parents	2016	40	69
66	208.155	60.4967069558336	118.65	9.50440687260389	160.69358974359	86.9881236185712	3.54413330232893	40	All parents	2016	40	70
66	250.3359375	83.0846365542984	119.625	9.85567729788268	164.469871794872	87.1385568948161	3.66347123453713	40	All parents	2016	40	71
72	321.6	109.22856769179	134.4	10.6531685427388	187.794871794872	96.2749734053452	3.73134344260297	40	All parents	2016	40	72
66	160.157142857143	37.541692857727	116.7	9.40385559225576	153.141025641026	86.6872570660812	3.58227496406213	40	All parents	2016	40	73
66	208.155	60.4967069558336	118.65	9.50440687260389	160.69358974359	86.9881236185712	3.51041939435811	40	All parents	2016	40	74
66	208.155	60.4967069558336	118.65	9.50440687260389	160.69358974359	86.9881236185712	3.56404810338231	40	All parents	2016	40	75
69	218.086363636364	60.8488152940524	125.55	10.0963483497748	170.467948717949	91.4811152357132	3.66255114483491	40	All parents	2016	40	76
66	180.115625	46.7133218087469	117.675	9.24570846393071	156.917307692308	86.8376903423262	3.48663031146471	40	All parents	2016	40	77
75	552.75	243.247482001356	143.25	11.1822962758103	205.121794871795	101.068831574977	3.77104064427242	40	All parents	2016	40	78
67	236.866666666667	73.7359586968141	121.6	9.70489567177309	166.469230769231	88.5860763417818	3.55097738869795	40	All parents	2016	40	79
70	296.7484375	100.125276559741	129.475	10.1409134203976	180.019871794872	93.2295012351688	3.60001544395814	40	All parents	2016	40	80
70	382.325	151.206783426428	130.45	10.4708524008316	183.796153846154	93.3799345114138	3.72128663760625	40	All parents	2016	40	81
68	195.4	51.3741504390421	122.6	9.50184192670032	164.692307692308	89.8831625125025	3.5139506632781	40	All parents	2016	40	82
61	154.777272727273	40.7180418396403	105.85	8.65613943972716	139.367948717949	79.2992265550078	3.44393552105857	40	All parents	2016	40	83
66	208.155	60.4967069558336	118.65	9.29697531458485	160.69358974359	86.9881236185712	3.46575550071071	40	All parents	2016	40	84
64	179.271590909091	48.6352723541837	113.725	8.70527857107399	151.992948717949	83.9974941889268	3.32699011336416	40	All parents	2016	40	85
72	321.6	109.22856769179	134.4	10.5612499260267	187.794871794872	96.2749734053452	3.70563662752167	40	All parents	2016	40	86
68	272.99375	91.4105988548801	124.55	9.90132566881829	172.244871794872	90.1840290649925	3.57963970262999	40	All parents	2016	40	87
65	162.5375	39.6927195235232	114.725	9.24834444644013	151.141666666667	85.2397376191155	3.53004976779558	40	All parents	2016	40	88
68	310.426785714286	112.35081259048	125.525	10.1433167652401	175.095512820513	90.3893050817694	3.64751631065137	40	All parents	2016	40	89
66	250.3359375	83.0846365542984	119.625	9.6557948921878	164.469871794872	87.1385568948161	3.56058005987159	40	All parents	2016	40	90
72	602.8875	296.770243162219	136.35	10.7420319306917	195.347435897436	96.5758399578351	3.68788082434388	40	All parents	2016	40	91
69	218.086363636364	60.8488152940524	125.55	9.80235940985638	170.467948717949	91.4811152357132	3.58339750436	40	All parents	2016	40	92
70	382.325	151.206783426428	130.45	10.282934892335	183.796153846154	93.3799345114138	3.62628771781854	40	All parents	2016	40	93
65	162.5375	39.6927195235232	114.725	9.03503597115142	151.141666666667	85.2397376191155	3.46425695881236	40	All parents	2016	40	94
63	160.540625	40.8295927648691	110.775	8.92920069211125	146.217307692308	82.3995414657161	3.44212367815772	40	All parents	2016	40	95
64	190.79875	54.7321168867627	113.725	8.81656820991025	152.91858974359	83.9426514483948	3.38333261659576	40	All parents	2016	40	96
68	195.4	51.3741504390421	122.6	9.50184192670032	164.692307692308	89.8831625125025	3.5139506632781	40	All parents	2016	40	97
66	250.3359375	83.0846365542984	119.625	9.55428568758544	164.469871794872	87.1385568948161	3.50991335508595	40	All parents	2016	40	98
62	135.682142857143	30.5542800255383	106.85	8.31136270415387	137.591025641026	80.5963127257285	3.31466421422101	40	All parents	2016	40	99
67	236.866666666667	73.7359586968141	121.6	9.50184192670032	166.469230769231	88.5860763417818	3.48658848488305	40	All parents	2016	40	100
75	184.76	42.7878113485605	129.88	9.43728774595752	170.474285714286	97.4086925762618	3.69962443309363	50	All parents	2016	50	1
73	161.330666666667	34.765814838185	123.96	8.45581456750324	159.77387755102	94.157094626725	3.47896518711102	50	All parents	2016	50	2
73	147.97	29.0931486779963	122.98	8.85327058210693	155.95306122449	94.0073658071213	3.6091671210028	50	All parents	2016	50	3
83	277.4075	74.3969288995688	150.62	10.7362749592212	205.575102040816	109.747134650668	3.95844836661616	50	All parents	2016	50	4
78	184.605625	39.8421288937983	135.82	9.69038698917644	177.413469387755	101.700176001175	3.8298485551689	50	All parents	2016	50	5
78	184.605625	39.8421288937983	135.82	9.79099586354728	177.413469387755	101.700176001175	3.82788733698565	50	All parents	2016	50	6
83	257.289230769231	65.5578221813228	149.64	10.6914545315406	202.694693877551	109.542715014832	3.94871099684018	50	All parents	2016	50	7
83	229.640666666667	53.516319920258	148.66	10.5539945044519	198.87387755102	109.392986195228	3.9340081411714	50	All parents	2016	50	8
77	198.835	46.780991732754	134.82	9.27704694393642	178.294285714286	100.455870889962	3.60922858994945	50	All parents	2016	50	9
76	236.363636363636	64.905007163709	134.8	10.1342981996782	182.055510204082	99.4619228984515	3.9084828608151	50	All parents	2016	50	10
76	158.347222222222	30.8584092296048	129.9	9.28127146462164	165.772653061224	98.5032688678703	3.72949181792876	50	All parents	2016	50	11
79	200.552666666667	45.5566882030469	138.78	9.78899381959147	183.23387755102	103.298629567827	3.76427988780641	50	All parents	2016	50	12
75	167.640625	35.4005603551966	128.9	9.28127146462164	166.653469387755	97.2589637566581	3.70686132993997	50	All parents	2016	50	13
83	349.777777777778	110.641208832454	151.6	10.8714304486576	210.336326530612	109.842172654039	3.99356180683285	50	All parents	2016	50	14
83	257.289230769231	65.5578221813228	149.64	10.5993962092187	202.694693877551	109.542715014832	3.94739188509893	50	All parents	2016	50	15
78	208.235	49.5373897929635	137.78	9.78899381959147	183.174285714286	102.128566822951	3.80479574125417	50	All parents	2016	50	16
83	323.1	96.4317012190493	151.6	10.8714304486576	209.395918367347	109.896863470272	3.95112157346633	50	All parents	2016	50	17
82	341.21	107.795214540247	149.62	10.4588527095471	207.396326530612	108.448138723223	3.81661133205222	50	All parents	2016	50	18
84	331.009	98.9228530325526	153.58	11.0049261696751	212.335918367347	111.290897401088	3.99000983122225	50	All parents	2016	50	19
75	143.8205	25.7504803452771	126.94	8.73963385960762	159.011836734694	96.9595061174505	3.57634656842092	50	All parents	2016	50	20
79	182.764705882353	38.1435705773486	137.8	9.83991869885112	179.41306122449	103.148900748223	3.80355359721623	50	All parents	2016	50	21
76	182.134	40.5904146615922	131.86	9.17293846049345	172.47387755102	98.8574173233103	3.62833840353381	50	All parents	2016	50	22
82	265.300833333333	70.633957210176	147.66	10.3666195068595	200.695102040816	108.093990267783	3.8389400964301	50	All parents	2016	50	23
82	234.46	56.7580813629214	146.68	10.32019379663	196.874285714286	107.94426144818	3.89831183504492	50	All parents	2016	50	24
77	186.890666666667	41.8064505446318	133.84	9.43521064947678	175.41387755102	100.251451254126	3.75449477323438	50	All parents	2016	50	25
76	189.715	44.1000089285705	131.86	9.2791594446911	173.414285714286	98.8027265070778	3.61097200548337	50	All parents	2016	50	26
82	287.978181818182	80.9857133628862	148.64	10.782726927823	203.575510204082	108.29840990362	3.97637595281658	50	All parents	2016	50	27
85	275.006923076923	70.7183385162817	154.58	10.8253591164451	210.514693877551	112.589893328533	3.96226435910479	50	All parents	2016	50	28
86	267.44	66.0440580218993	156.56	10.5956972399177	212.514285714286	114.038618075581	3.885345425888	50	All parents	2016	50	29
77	157.875789473684	29.8720605033703	131.88	9.33286665499942	167.772244897959	99.9519936149187	3.75286003508588	50	All parents	2016	50	30
80	168.2	31.5559503105199	138.8	9.73981519331861	177.591836734694	104.447896675668	3.83456262012914	50	All parents	2016	50	31
77	208.206923076923	51.2112632202128	134.82	9.38208931954924	179.234693877551	100.40118007373	3.64209979135234	50	All parents	2016	50	32
82	211.390625	46.9684398445452	145.7	10.1777207664585	193.053469387755	107.794532628576	3.87113323056846	50	All parents	2016	50	33
78	204	48.1497663545733	136.8	9.63867210771276	181.234285714286	101.849904820778	3.75895217447858	50	All parents	2016	50	34
72	115.201666666667	16.8303870393262	117.08	8.10792205191935	138.670204081633	91.9597257816578	3.52077489025168	50	All parents	2016	50	35
74	176.06	40.2200323222148	126.92	9.12258735228115	165.594285714286	95.7555481933772	3.69673902799696	50	All parents	2016	50	36
81	300.961	89.1446745694884	146.66	10.738100390665	201.575918367347	106.849685156571	4.00748081143625	50	All parents	2016	50	37
80	234.387692307692	58.9713044031858	142.72	10.1304294084703	191.934693877551	105.101502770315	3.86562133233583	50	All parents	2016	50	38
86	267.44	66.0440580218993	156.56	11.0484750078914	212.514285714286	114.038618075581	4.01941174111923	50	All parents	2016	50	39
83	349.777777777778	110.641208832454	151.6	10.5975468859543	210.336326530612	109.842172654039	3.84888205297422	50	All parents	2016	50	40
80	181.293888888889	36.6624537593299	139.78	9.78899381959147	181.412653061224	104.597625495272	3.81037511963057	50	All parents	2016	50	41
78	169.575555555556	33.7019217477647	134.84	9.43521064947678	173.592653061224	101.550447181571	3.73365026566976	50	All parents	2016	50	42
84	225.61	50.7401055009743	150.64	10.782726927823	200.873469387755	110.841710942277	4.02120035175395	50	All parents	2016	50	43
79	223.889230769231	55.804182718872	139.76	9.5344008726296	187.054693877551	103.448358387431	3.63793548080332	50	All parents	2016	50	44
85	296.68	80.2189005160255	155.56	11.1368218087568	213.395102040816	112.794312964369	4.01267426076616	50	All parents	2016	50	45
76	172.04	36.4877308146177	130.88	9.54056602094446	169.593469387755	98.6529976874741	3.82235267235552	50	All parents	2016	50	46
79	279.704	82.1373516592786	141.72	10.0332248056146	193.755918367347	103.802506842871	3.74555443613511	50	All parents	2016	50	47
83	229.640666666667	53.516319920258	148.66	10.5539945044519	198.87387755102	109.392986195228	3.94788572368397	50	All parents	2016	50	48
75	162.191176470588	32.9739291650189	128.9	9.28127146462164	165.71306122449	97.3332061229949	3.76455562346331	50	All parents	2016	50	49
79	204.570666666667	46.840794001557	139.76	10.1323639887244	185.17387755102	103.557740019896	3.87588476490011	50	All parents	2016	50	50
85	275.006923076923	70.7183385162817	154.58	11.0936197879682	210.514693877551	112.589893328533	4.03357990768252	50	All parents	2016	50	51
77	180.0225	38.708520788589	133.84	9.53851141426166	174.473469387755	100.306142070359	3.74422282927039	50	All parents	2016	50	52
74	147.608888888889	28.1320758792959	124.96	8.7966357205468	157.952653061224	95.4560905541697	3.61107323817192	50	All parents	2016	50	53
82	287.978181818182	80.9857133628862	148.64	10.5993962092187	203.575510204082	108.29840990362	3.9300232151942	50	All parents	2016	50	54
86	354.324	106.582701193017	158.52	11.3960343979825	220.155918367347	114.338075714788	4.06156148416886	50	All parents	2016	50	55
77	186.890666666667	41.8064505446318	133.84	9.53851141426166	175.41387755102	100.251451254126	3.74129191748	50	All parents	2016	50	56
78	204	48.1497663545733	136.8	9.83991869885112	181.234285714286	101.849904820778	3.79429228363022	50	All parents	2016	50	57
77	170.647647058824	34.9993335474916	132.86	9.2791594446911	171.59306122449	100.101722434522	3.68758137157106	50	All parents	2016	50	58
78	184.605625	39.8421288937983	135.82	9.79099586354728	177.413469387755	101.700176001175	3.84950813248437	50	All parents	2016	50	59
84	308.553636363636	87.4608014226923	153.58	10.9155118982116	211.395510204082	111.34558821732	3.96806373250666	50	All parents	2016	50	60
76	158.347222222222	30.8584092296048	129.9	9.17507493157413	165.772653061224	98.5032688678703	3.69863895413517	50	All parents	2016	50	61
82	265.300833333333	70.633957210176	147.66	10.738100390665	200.695102040816	108.093990267783	4.00776495293928	50	All parents	2016	50	62
79	223.889230769231	55.804182718872	139.76	9.9370418133366	187.054693877551	103.448358387431	3.82486234376787	50	All parents	2016	50	63
77	224	58.2095353013576	135.8	9.63867210771276	182.115102040816	100.605599709566	3.70226015160402	50	All parents	2016	50	64
80	287.025	84.4420426239205	143.7	10.3685100183199	196.695918367347	105.196540773687	3.9014621067736	50	All parents	2016	50	65
77	186.890666666667	41.8064505446318	133.84	9.53851141426166	175.41387755102	100.251451254126	3.74129191748	50	All parents	2016	50	66
78	184.605625	39.8421288937983	135.82	9.38208931954924	177.413469387755	101.700176001175	3.66809090779181	50	All parents	2016	50	67
78	218.253076923077	54.2521700830154	137.78	9.78899381959147	184.114693877551	102.054324456615	3.7454237663669	50	All parents	2016	50	68
75	184.76	42.7878113485605	129.88	9.22726394983908	170.474285714286	97.4086925762618	3.65563656527853	50	All parents	2016	50	69
81	245.187692307692	62.2225275691693	145.68	10.4147203515025	196.814693877551	106.774198703304	3.8690841836841	50	All parents	2016	50	70
81	240.25	60.5864052407799	144.7	10.4626000592587	194.874693877551	106.495536701131	3.97376323634072	50	All parents	2016	50	71
77	180.0225	38.708520788589	133.84	9.64070536838462	174.473469387755	100.306142070359	3.76589206793646	50	All parents	2016	50	72
